t              pw-in-box.fdtd_before_Ex_3_3_1.dat       incid
1.17244725310149134e-08   -1.31985196375293299e+02   0.00000000000000000e+00
1.17398791966272843e-08   -8.57662636778426304e+02   0.00000000000000000e+00
1.17552858622396569e-08   -1.04349593494290571e+03   0.00000000000000000e+00
1.17706925278520278e-08   -5.59574565045496001e+02   0.00000000000000000e+00
1.17860991934644003e-08   2.94404139845964096e+02   0.00000000000000000e+00
1.18015058590767712e-08   9.74396917741172501e+02   0.00000000000000000e+00
1.18169125246891437e-08   1.03838341266771681e+03   0.00000000000000000e+00
1.18323191903015146e-08   4.33449618723200615e+02   0.00000000000000000e+00
1.18477258559138872e-08   -4.62726481007991424e+02   0.00000000000000000e+00
1.18631325215262597e-08   -1.07739033738525973e+03   0.00000000000000000e+00
1.18785391871386306e-08   -1.00853467209530106e+03   0.00000000000000000e+00
1.18939458527510031e-08   -2.87503844882052363e+02   0.00000000000000000e+00
1.19093525183633740e-08   6.32982528090808842e+02   0.00000000000000000e+00
1.19247591839757466e-08   1.16286501626083555e+03   0.00000000000000000e+00
1.19401658495881175e-08   9.52773158405169397e+02   0.00000000000000000e+00
1.19555725152004900e-08   1.23981522232325005e+02   0.00000000000000000e+00
1.19709791808128609e-08   -8.00841027283682592e+02   0.00000000000000000e+00
1.19863858464252334e-08   -1.22709007958333950e+03   0.00000000000000000e+00
1.20017925120376043e-08   -8.70328506735693622e+02   0.00000000000000000e+00
1.20171991776499769e-08   5.43990314911370660e+01   0.00000000000000000e+00
1.20326058432623478e-08   9.61763140781233346e+02   0.00000000000000000e+00
1.20480125088747203e-08   1.26654291765774110e+03   0.00000000000000000e+00
1.20634191744870912e-08   7.60914392346115051e+02   0.00000000000000000e+00
1.20788258400994637e-08   -2.44498566778165809e+02   0.00000000000000000e+00
1.20942325057118346e-08   -1.11116130327560427e+03   0.00000000000000000e+00
1.21096391713242072e-08   -1.27808802468614363e+03   0.00000000000000000e+00
1.21250458369365797e-08   -6.24829045110840639e+02   0.00000000000000000e+00
1.21404525025489506e-08   4.42789446844093732e+02   0.00000000000000000e+00
1.21558591681613231e-08   1.24454484558380682e+03   0.00000000000000000e+00
1.21712658337736940e-08   1.25915325058765984e+03   0.00000000000000000e+00
1.21866724993860666e-08   4.63065371197728723e+02   0.00000000000000000e+00
1.22020791649984375e-08   -6.45367464368209198e+02   0.00000000000000000e+00
1.22174858306108100e-08   -1.35763887870109829e+03   0.00000000000000000e+00
1.22328924962231809e-08   -1.20788265052862039e+03   0.00000000000000000e+00
1.22482991618355534e-08   -2.77411982538301118e+02   0.00000000000000000e+00
1.22637058274479243e-08   8.47951075924912629e+02   0.00000000000000000e+00
1.22791124930602969e-08   1.44647047255328539e+03   0.00000000000000000e+00
1.22945191586726678e-08   1.12324873846321270e+03   0.00000000000000000e+00
1.23099258242850403e-08   7.05245716261738380e+01   0.00000000000000000e+00
1.23253324898974112e-08   -1.04588285719321175e+03   0.00000000000000000e+00
1.23407391555097837e-08   -1.50742490919703027e+03   0.00000000000000000e+00
1.23561458211221546e-08   -1.00511413808184693e+03   0.00000000000000000e+00
1.23715524867345272e-08   1.54050385639224942e+02   0.00000000000000000e+00
1.23869591523468997e-08   1.23415127925137290e+03   0.00000000000000000e+00
1.24023658179592706e-08   1.53728267225565196e+03   0.00000000000000000e+00
1.24177724835716432e-08   8.54241827017582295e+02   0.00000000000000000e+00
1.24331791491840140e-08   -3.91911029409967455e+02   0.00000000000000000e+00
1.24485858147963866e-08   -1.40744985806477484e+03   0.00000000000000000e+00
1.24639924804087575e-08   -1.53325292325207488e+03   0.00000000000000000e+00
1.24793991460211300e-08   -6.72262327673310551e+02   0.00000000000000000e+00
1.24948058116335009e-08   6.37896731555540441e+02   0.00000000000000000e+00
1.25102124772458735e-08   1.56028533122833778e+03   0.00000000000000000e+00
1.25256191428582443e-08   1.49302017800705380e+03   0.00000000000000000e+00
1.25410258084706169e-08   4.61613204743831375e+02   0.00000000000000000e+00
1.25564324740829878e-08   -8.86237981031100617e+02   0.00000000000000000e+00
1.25718391396953603e-08   -1.68713778196966268e+03   0.00000000000000000e+00
1.25872458053077312e-08   -1.41481733018311752e+03   0.00000000000000000e+00
1.26026524709201038e-08   -2.25469424924814348e+02   0.00000000000000000e+00
1.26180591365324746e-08   1.13074300781582292e+03   0.00000000000000000e+00
1.26334658021448472e-08   1.78266539334638674e+03   0.00000000000000000e+00
1.26488724677572197e-08   1.29753073109376101e+03   0.00000000000000000e+00
1.26642791333695906e-08   -3.23182934828528232e+01   0.00000000000000000e+00
1.26796857989819632e-08   -1.36499945090161373e+03   0.00000000000000000e+00
1.26950924645943341e-08   -1.84193703015762276e+03   0.00000000000000000e+00
1.27104991302067066e-08   -1.14083332516455425e+03   0.00000000000000000e+00
1.27259057958190775e-08   3.07265809530004390e+02   0.00000000000000000e+00
1.27413124614314500e-08   1.58256884332825257e+03   0.00000000000000000e+00
1.27567191270438209e-08   1.86066927905107514e+03   0.00000000000000000e+00
1.27721257926561935e-08   9.45332062002117254e+02   0.00000000000000000e+00
1.27875324582685643e-08   -5.94276102856651050e+02   0.00000000000000000e+00
1.28029391238809369e-08   -1.77715595466887135e+03   0.00000000000000000e+00
1.28183457894933078e-08   -1.83544250092925904e+03   0.00000000000000000e+00
1.28337524551056803e-08   -7.12708271676342974e+02   0.00000000000000000e+00
1.28491591207180512e-08   8.87645434701533077e+02   0.00000000000000000e+00
1.28645657863304238e-08   1.94274315518780395e+03   0.00000000000000000e+00
1.28799724519427946e-08   1.76387345705224448e+03   0.00000000000000000e+00
1.28953791175551672e-08   4.45826286048740258e+02   0.00000000000000000e+00
1.29107857831675397e-08   -1.18107101391011838e+03   0.00000000000000000e+00
1.29261924487799106e-08   -2.07369007601330213e+03   0.00000000000000000e+00
1.29415991143922832e-08   -1.64472960570396890e+03   0.00000000000000000e+00
1.29570057800046541e-08   -1.48787321144322050e+02   0.00000000000000000e+00
1.29724124456170266e-08   1.46768100482380351e+03   0.00000000000000000e+00
1.29878191112293975e-08   2.16480854790838839e+03   0.00000000000000000e+00
1.30032257768417700e-08   1.47798061894787361e+03   0.00000000000000000e+00
1.30186324424541409e-08   -1.73087636885133406e+02   0.00000000000000000e+00
1.30340391080665135e-08   -1.74010772632990370e+03   0.00000000000000000e+00
1.30494457736788844e-08   -2.21142974443947423e+03   0.00000000000000000e+00
1.30648524392912569e-08   -1.26479371453700219e+03   0.00000000000000000e+00
1.30802591049036278e-08   5.13351769719484992e+02   0.00000000000000000e+00
1.30956657705160003e-08   1.99061966545152791e+03   0.00000000000000000e+00
1.31110724361283712e-08   2.20948285056610530e+03   0.00000000000000000e+00
1.31264791017407438e-08   1.00748851835959931e+03   0.00000000000000000e+00
1.31418857673531147e-08   -8.64597067664014730e+02   0.00000000000000000e+00
1.31572924329654872e-08   -2.21131837578292379e+03   0.00000000000000000e+00
1.31726990985778597e-08   -2.15560165994870340e+03   0.00000000000000000e+00
1.31881057641902306e-08   -7.09472237323358968e+02   0.00000000000000000e+00
1.32035124298026032e-08   1.21867268173353887e+03   0.00000000000000000e+00
1.32189190954149741e-08   2.39439440507126983e+03   0.00000000000000000e+00
1.32343257610273466e-08   2.04726774101646629e+03   0.00000000000000000e+00
1.32497324266397175e-08   3.75175697641405804e+02   0.00000000000000000e+00
1.32651390922520900e-08   -1.56693262389320216e+03   0.00000000000000000e+00
1.32805457578644609e-08   -2.53242467687145108e+03   0.00000000000000000e+00
1.32959524234768335e-08   -1.88298783638222039e+03   0.00000000000000000e+00
1.33113590890892044e-08   -1.00052684698200665e+01   0.00000000000000000e+00
1.33267657547015769e-08   1.90048625747434289e+03   0.00000000000000000e+00
1.33421724203139478e-08   2.61868486613788900e+03   0.00000000000000000e+00
1.33575790859263203e-08   1.66249143079384203e+03   0.00000000000000000e+00
1.33729857515386912e-08   -3.79683918894351336e+02   0.00000000000000000e+00
1.33883924171510638e-08   -2.21042852518187192e+03   0.00000000000000000e+00
1.34037990827634347e-08   -2.64744632652282098e+03   0.00000000000000000e+00
1.34192057483758072e-08   -1.38692467784361111e+03   0.00000000000000000e+00
1.34346124139881797e-08   7.86599488352196431e+02   0.00000000000000000e+00
1.34500190796005506e-08   2.48803528157228993e+03   0.00000000000000000e+00
1.34654257452129232e-08   2.61422906111997781e+03   0.00000000000000000e+00
1.34808324108252941e-08   1.05901150542184337e+03   0.00000000000000000e+00
1.34962390764376666e-08   -1.20252462327010812e+03   0.00000000000000000e+00
1.35116457420500375e-08   -2.72492047973007675e+03   0.00000000000000000e+00
1.35270524076624100e-08   -2.51598976927422882e+03   0.00000000000000000e+00
1.35424590732747809e-08   -6.83153198888631096e+02   0.00000000000000000e+00
1.35578657388871535e-08   1.61835565988983603e+03   0.00000000000000000e+00
1.35732724044995244e-08   2.91316361422027512e+03   0.00000000000000000e+00
1.35886790701118969e-08   2.35123555099064652e+03   0.00000000000000000e+00
1.36040857357242678e-08   2.65444274736669286e+02   0.00000000000000000e+00
1.36194924013366403e-08   -2.02418945153474215e+03   0.00000000000000000e+00
1.36348990669490112e-08   -3.04542491497041510e+03   0.00000000000000000e+00
1.36503057325613838e-08   -2.12006685231986694e+03   0.00000000000000000e+00
1.36657123981737547e-08   1.86406182517855996e+02   0.00000000000000000e+00
1.36811190637861272e-08   2.40948079390338853e+03   0.00000000000000000e+00
1.36965257293984998e-08   3.11507001329209197e+03   0.00000000000000000e+00
1.37119323950108706e-08   1.82416474467980856e+03   0.00000000000000000e+00
1.37273390606232432e-08   -6.63244672925808800e+02   0.00000000000000000e+00
1.37427457262356141e-08   -2.76328005360991665e+03   0.00000000000000000e+00
1.37581523918479866e-08   -3.11632393567745112e+03   0.00000000000000000e+00
1.37735590574603575e-08   -1.46674498716817425e+03   0.00000000000000000e+00
1.37889657230727301e-08   1.15471845727549180e+03   0.00000000000000000e+00
1.38043723886851009e-08   3.07454754648960125e+03   0.00000000000000000e+00
1.38197790542974735e-08   3.04446650001748412e+03   0.00000000000000000e+00
1.38351857199098444e-08   1.05250277449628220e+03   0.00000000000000000e+00
1.38505923855222169e-08   -1.64956927003025521e+03   0.00000000000000000e+00
1.38659990511345878e-08   -3.33252705136048462e+03   0.00000000000000000e+00
1.38814057167469604e-08   -2.89606907782711824e+03   0.00000000000000000e+00
1.38968123823593312e-08   -5.87567222062114524e+02   0.00000000000000000e+00
1.39122190479717038e-08   2.13594469087278321e+03   0.00000000000000000e+00
1.39276257135840747e-08   3.52714923594632273e+03   0.00000000000000000e+00
1.39430323791964472e-08   2.66925891651127677e+03   0.00000000000000000e+00
1.39584390448088198e-08   7.94745624334273089e+01   0.00000000000000000e+00
1.39738457104211907e-08   -2.60169852048935309e+03   0.00000000000000000e+00
1.39892523760335632e-08   -3.64942935357241913e+03   0.00000000000000000e+00
1.40046590416459341e-08   -2.36398495984796045e+03   0.00000000000000000e+00
1.40200657072583066e-08   4.62843923896259639e+02   0.00000000000000000e+00
1.40354723728706775e-08   3.03465982198214397e+03   0.00000000000000000e+00
1.40508790384830501e-08   3.69182387957258470e+03   0.00000000000000000e+00
1.40662857040954210e-08   1.98225131471841678e+03   0.00000000000000000e+00
1.40816923697077935e-08   -1.02907593143859867e+03   0.00000000000000000e+00
1.40970990353201644e-08   -3.42286274585731644e+03   0.00000000000000000e+00
1.41125057009325369e-08   -3.64851784439694165e+03   0.00000000000000000e+00
1.41279123665449078e-08   -1.52828322722174380e+03   0.00000000000000000e+00
1.41433190321572804e-08   1.60757009133174506e+03   0.00000000000000000e+00
1.41587256977696512e-08   3.75474289028605062e+03   0.00000000000000000e+00
1.41741323633820238e-08   3.51562699440180086e+03   0.00000000000000000e+00
1.41895390289943947e-08   1.00859627671358339e+03   0.00000000000000000e+00
1.42049456946067672e-08   -2.18543524824806991e+03   0.00000000000000000e+00
1.42203523602191398e-08   -4.01931744677779625e+03   0.00000000000000000e+00
1.42357590258315107e-08   -3.29131384158076889e+03   0.00000000000000000e+00
1.42511656914438832e-08   -4.31951493299307913e+02   0.00000000000000000e+00
1.42665723570562541e-08   2.74872270965484222e+03   0.00000000000000000e+00
1.42819790226686266e-08   4.20637284774926593e+03   0.00000000000000000e+00
1.42973856882809975e-08   2.97583078186841794e+03   0.00000000000000000e+00
1.43127923538933701e-08   -1.90805152693942091e+02   0.00000000000000000e+00
1.43281990195057410e-08   -3.28270669846494320e+03   0.00000000000000000e+00
1.43436056851181135e-08   -4.30668327633628815e+03   0.00000000000000000e+00
1.43590123507304844e-08   -2.57151352621986234e+03   0.00000000000000000e+00
1.43744190163428569e-08   8.47004271404076917e+02   0.00000000000000000e+00
1.43898256819552278e-08   3.77226308272536380e+03   0.00000000000000000e+00
1.44052323475676004e-08   4.31227599006521268e+03   0.00000000000000000e+00
1.44206390131799713e-08   2.08275174118857331e+03   0.00000000000000000e+00
1.44360456787923438e-08   -1.52248786495464265e+03   0.00000000000000000e+00
1.44514523444047147e-08   -4.20232970739923712e+03   0.00000000000000000e+00
1.44668590100170872e-08   -4.21674638321509883e+03   0.00000000000000000e+00
1.44822656756294598e-08   -1.51596013512777517e+03   0.00000000000000000e+00
1.44976723412418307e-08   2.20198254455753204e+03   0.00000000000000000e+00
1.45130790068542032e-08   4.55841693073012539e+03   0.00000000000000000e+00
1.45284856724665741e-08   4.01560988723198443e+03   0.00000000000000000e+00
1.45438923380789466e-08   8.79563059545036140e+02   0.00000000000000000e+00
1.45592990036913175e-08   -2.86947660021927368e+03   0.00000000000000000e+00
1.45747056693036901e-08   -4.82712754645247605e+03   0.00000000000000000e+00
1.45901123349160610e-08   -3.70666277820232062e+03   0.00000000000000000e+00
1.46055190005284335e-08   -1.83991398498714261e+02   0.00000000000000000e+00
1.46209256661408044e-08   3.50857406354000886e+03   0.00000000000000000e+00
1.46363323317531769e-08   4.99664332287003253e+03   0.00000000000000000e+00
1.46517389973655478e-08   3.29031328440737798e+03   0.00000000000000000e+00
1.46671456629779204e-08   -5.58324471679685757e+02   0.00000000000000000e+00
1.46825523285902913e-08   -4.10281211100724249e+03   0.00000000000000000e+00
1.46979589942026638e-08   -5.05714144481824860e+03   0.00000000000000000e+00
1.47133656598150347e-08   -2.76984076454128262e+03   0.00000000000000000e+00
1.47287723254274072e-08   1.33299382902200796e+03   0.00000000000000000e+00
1.47441789910397798e-08   4.63594370310949034e+03   0.00000000000000000e+00
1.47595856566521507e-08   5.00111693758236197e+03   0.00000000000000000e+00
1.47749923222645232e-08   2.15154534642922499e+03   0.00000000000000000e+00
1.47903989878768941e-08   -2.12377080891082187e+03   0.00000000000000000e+00
1.48058056534892666e-08   -5.09220145125922681e+03   0.00000000000000000e+00
1.48212123191016375e-08   -4.82360386085140726e+03   0.00000000000000000e+00
1.48366189847140101e-08   -1.44476263386648634e+03   0.00000000000000000e+00
1.48520256503263810e-08   2.91275737277825783e+03   0.00000000000000000e+00
1.48674323159387535e-08   5.45656780680964766e+03   0.00000000000000000e+00
1.48828389815511244e-08   4.52230492219844382e+03   0.00000000000000000e+00
1.48982456471634969e-08   6.61735525225707988e+02   0.00000000000000000e+00
1.49136523127758678e-08   -3.68072546380169615e+03   0.00000000000000000e+00
1.49290589783882387e-08   -5.71507831635386719e+03   0.00000000000000000e+00
1.49444656440006129e-08   -4.09765231682022204e+03   0.00000000000000000e+00
1.49598723096129838e-08   1.82645777057535270e+02   0.00000000000000000e+00
1.49752789752253547e-08   4.40756326338958661e+03   0.00000000000000000e+00
1.49906856408377289e-08   5.85517811981661180e+03   0.00000000000000000e+00
1.50060923064500998e-08   3.55282899679797356e+03   0.00000000000000000e+00
1.50214989720624707e-08   -1.07120791059400653e+03   0.00000000000000000e+00
1.50369056376748416e-08   -5.07283106232078353e+03   0.00000000000000000e+00
1.50523123032872158e-08   -5.86613824209280028e+03   0.00000000000000000e+00
1.50677189688995867e-08   -2.89377768402594938e+03   0.00000000000000000e+00
1.50831256345119575e-08   1.98492445371937265e+03   0.00000000000000000e+00
1.50985323001243284e-08   5.65639407385980303e+03   0.00000000000000000e+00
1.51139389657367026e-08   5.73952042076803082e+03   0.00000000000000000e+00
1.51293456313490735e-08   2.12921516870879623e+03   0.00000000000000000e+00
1.51447522969614444e-08   -2.90337153703944568e+03   0.00000000000000000e+00
1.51601589625738153e-08   -6.13908650682864027e+03   0.00000000000000000e+00
1.51755656281861895e-08   -5.46966120026017234e+03   0.00000000000000000e+00
1.51909722937985604e-08   -1.27065406866981630e+03   0.00000000000000000e+00
1.52063789594109313e-08   3.80517495185393091e+03   0.00000000000000000e+00
1.52217856250233022e-08   6.50335629238488400e+03   0.00000000000000000e+00
1.52371922906356764e-08   5.05413200077217607e+03   0.00000000000000000e+00
1.52525989562480473e-08   3.32416957613037994e+02   0.00000000000000000e+00
1.52680056218604181e-08   -4.66842823725713697e+03   0.00000000000000000e+00
1.52834122874727923e-08   -6.73384417611112804e+03   0.00000000000000000e+00
1.52988189530851632e-08   -4.49412528556285724e+03   0.00000000000000000e+00
1.53142256186975341e-08   6.68387119199529479e+02   0.00000000000000000e+00
1.53296322843099050e-08   5.47107849505652212e+03   0.00000000000000000e+00
1.53450389499222792e-08   6.81786354380964167e+03   0.00000000000000000e+00
1.53604456155346501e-08   3.79471968356877460e+03   0.00000000000000000e+00
1.53758522811470210e-08   -1.71196235465253631e+03   0.00000000000000000e+00
1.53912589467593919e-08   -6.19129347733994564e+03   0.00000000000000000e+00
1.54066656123717661e-08   -6.74576554057600333e+03   0.00000000000000000e+00
1.54220722779841370e-08   -2.96498881271364144e+03   0.00000000000000000e+00
1.54374789435965078e-08   2.77604053345339389e+03   0.00000000000000000e+00
1.54528856092088787e-08   6.80783558758287199e+03   0.00000000000000000e+00
1.54682922748212529e-08   6.51119366492015524e+03   0.00000000000000000e+00
1.54836989404336238e-08   2.01793736316932791e+03   0.00000000000000000e+00
1.54991056060459947e-08   -3.83623881466374041e+03   0.00000000000000000e+00
1.55145122716583689e-08   -7.30047260869391812e+03   0.00000000000000000e+00
1.55299189372707398e-08   -6.11124858938084890e+03   0.00000000000000000e+00
1.55453256028831107e-08   -9.70269900383492313e+02   0.00000000000000000e+00
1.55607322684954816e-08   4.86657219893096863e+03   0.00000000000000000e+00
1.55761389341078558e-08   7.65044978350350084e+03   0.00000000000000000e+00
1.55915455997202267e-08   5.54659364297029242e+03   0.00000000000000000e+00
1.56069522653325976e-08   -1.57981774657957430e+02   0.00000000000000000e+00
1.56223589309449684e-08   -5.84010992600917689e+03   0.00000000000000000e+00
1.56377655965573426e-08   -7.84103406507853833e+03   0.00000000000000000e+00
1.56531722621697135e-08   -4.82153191219960718e+03   0.00000000000000000e+00
1.56685789277820844e-08   1.34393235676592758e+03   0.00000000000000000e+00
1.56839855933944553e-08   6.72974311229601062e+03   0.00000000000000000e+00
1.56993922590068295e-08   7.85812173878191152e+03   0.00000000000000000e+00
1.57147989246192004e-08   3.94407712511738009e+03   0.00000000000000000e+00
1.57302055902315713e-08   -2.56237192763235635e+03   0.00000000000000000e+00
1.57456122558439422e-08   -7.50901376161145163e+03   0.00000000000000000e+00
1.57610189214563164e-08   -7.69087949278529595e+03   0.00000000000000000e+00
1.57764255870686873e-08   -2.92602444138620649e+03   0.00000000000000000e+00
1.57918322526810582e-08   3.78630848939757288e+03   0.00000000000000000e+00
1.58072389182934324e-08   8.15294661036026446e+03   0.00000000000000000e+00
1.58226455839058032e-08   7.33237121238625423e+03   0.00000000000000000e+00
1.58380522495181741e-08   1.78300783976558614e+03   0.00000000000000000e+00
1.58534589151305450e-08   -4.98749579969046135e+03   0.00000000000000000e+00
1.58688655807429192e-08   -8.63882702497719401e+03   0.00000000000000000e+00
1.58842722463552901e-08   -6.78011256591378788e+03   0.00000000000000000e+00
1.58996789119676610e-08   -5.34512775559315742e+02   0.00000000000000000e+00
1.59150855775800319e-08   6.13693681105010455e+03   0.00000000000000000e+00
1.59304922431924061e-08   8.94687997545214603e+03   0.00000000000000000e+00
1.59458989088047770e-08   6.03649554229765363e+03   0.00000000000000000e+00
1.59613055744171479e-08   -7.96199170759434310e+02   0.00000000000000000e+00
1.59767122400295188e-08   -7.20537249377326498e+03   0.00000000000000000e+00
1.59921189056418929e-08   -9.06082431576547788e+03   0.00000000000000000e+00
1.60075255712542638e-08   -5.10903596789446055e+03   0.00000000000000000e+00
1.60229322368666347e-08   2.18229939926561292e+03   0.00000000000000000e+00
1.60383389024790056e-08   8.16378120140714327e+03   0.00000000000000000e+00
1.60537455680913798e-08   8.96829885424404711e+03   0.00000000000000000e+00
1.60691522337037507e-08   4.01041674718459126e+03   0.00000000000000000e+00
1.60845588993161216e-08   -3.59377253158741223e+03   0.00000000000000000e+00
1.60999655649284958e-08   -8.98392094550596266e+03   0.00000000000000000e+00
1.61153722305408667e-08   -8.66117689885935579e+03   0.00000000000000000e+00
1.61307788961532376e-08   -2.75832419005445990e+03   0.00000000000000000e+00
1.61461855617656085e-08   4.99798707338675467e+03   0.00000000000000000e+00
1.61615922273779827e-08   9.63894373245156385e+03   0.00000000000000000e+00
1.61769988929903535e-08   8.13579944304996570e+03   0.00000000000000000e+00
1.61924055586027244e-08   1.37509919045654897e+03   0.00000000000000000e+00
1.62078122242150953e-08   -6.36045133081119093e+03   0.00000000000000000e+00
1.62232188898274695e-08   -1.01040976392229495e+04   0.00000000000000000e+00
1.62386255554398404e-08   -7.39316076331305612e+03   0.00000000000000000e+00
1.62540322210522113e-08   1.12755933995154010e+02   0.00000000000000000e+00
1.62694388866645822e-08   7.64572353580956587e+03   0.00000000000000000e+00
1.62848455522769564e-08   1.03575111704449810e+04   0.00000000000000000e+00
1.63002522178893273e-08   6.43907306425376737e+03   0.00000000000000000e+00
1.63156588835016982e-08   -1.67516443204185089e+03   0.00000000000000000e+00
1.63310655491140724e-08   -8.81842324682633625e+03   0.00000000000000000e+00
1.63464722147264433e-08   -1.03810301651181326e+04   0.00000000000000000e+00
1.63618788803388141e-08   -5.28432060915746024e+03   0.00000000000000000e+00
1.63772855459511850e-08   3.27910696781543902e+03   0.00000000000000000e+00
1.63926922115635592e-08   9.84427785946999211e+03   0.00000000000000000e+00
1.64080988771759301e-08   1.01610555567260562e+04   0.00000000000000000e+00
1.64235055427883010e-08   3.94479241352324971e+03   0.00000000000000000e+00
1.64389122084006719e-08   -4.88926145739650019e+03   0.00000000000000000e+00
1.64543188740130461e-08   -1.06911363243206688e+04   0.00000000000000000e+00
1.64697255396254170e-08   -9.68931578447342508e+03   0.00000000000000000e+00
1.64851322052377879e-08   -2.44156132514240835e+03   0.00000000000000000e+00
1.65005388708501588e-08   6.46863353455147899e+03   0.00000000000000000e+00
1.65159455364625330e-08   1.13298922460258655e+04   0.00000000000000000e+00
1.65313522020749039e-08   8.96350426392488953e+03   0.00000000000000000e+00
1.65467588676872747e-08   8.00861617822026346e+02   0.00000000000000000e+00
1.65621655332996456e-08   -7.97918227924779148e+03   0.00000000000000000e+00
1.65775721989120198e-08   -1.17352781054680108e+04   0.00000000000000000e+00
1.65929788645243907e-08   -7.98772133740693062e+03   0.00000000000000000e+00
1.66083855301367616e-08   9.46088545949052786e+02   0.00000000000000000e+00
1.66237921957491358e-08   9.38246469874763170e+03   0.00000000000000000e+00
1.66391988613615067e-08   1.18865169182931440e+04   0.00000000000000000e+00
1.66546055269738776e-08   6.77268009325768526e+03   0.00000000000000000e+00
1.66700121925862485e-08   -2.76346703916108800e+03   0.00000000000000000e+00
1.66854188581986227e-08   -1.06403331729123220e+04   0.00000000000000000e+00
1.67008255238109936e-08   -1.17678415595203405e+04   0.00000000000000000e+00
1.67162321894233644e-08   -5.33566245494287614e+03   0.00000000000000000e+00
1.67316388550357353e-08   4.61145926653493734e+03   0.00000000000000000e+00
1.67470455206481095e-08   1.17157194655664935e+04   0.00000000000000000e+00
1.67624521862604804e-08   1.13689096987707799e+04   0.00000000000000000e+00
1.67778588518728513e-08   3.70024044994427823e+03   0.00000000000000000e+00
1.67932655174852222e-08   -6.44710383361080676e+03   0.00000000000000000e+00
1.68086721830975964e-08   -1.25735263653226393e+04   0.00000000000000000e+00
1.68240788487099673e-08   -1.06851496583758708e+04   0.00000000000000000e+00
1.68394855143223382e-08   -1.89580162618681607e+03   0.00000000000000000e+00
1.68548921799347124e-08   8.22534509979189716e+03   0.00000000000000000e+00
1.68702988455470833e-08   1.31816257727710035e+04   0.00000000000000000e+00
1.68857055111594542e-08   9.71806777765742663e+03   0.00000000000000000e+00
1.69011121767718250e-08   -4.30678070090871188e+01   0.00000000000000000e+00
1.69165188423841992e-08   -9.90023824834881634e+03   0.00000000000000000e+00
1.69319255079965701e-08   -1.35119347057635987e+04   0.00000000000000000e+00
1.69473321736089410e-08   -8.47553215115060812e+03   0.00000000000000000e+00
1.69627388392213119e-08   2.07728625911213749e+03   0.00000000000000000e+00
1.69781455048336861e-08   1.14262338932882558e+04   0.00000000000000000e+00
1.69935521704460570e-08   1.35415142560485656e+04   0.00000000000000000e+00
1.70089588360584279e-08   6.97202468866091749e+03   0.00000000000000000e+00
1.70243655016707988e-08   -4.16402072609912375e+03   0.00000000000000000e+00
1.70397721672831730e-08   -1.27594629874322745e+04   0.00000000000000000e+00
1.70551788328955439e-08   -1.32536170585836298e+04   0.00000000000000000e+00
1.70705854985079148e-08   -5.22882896317562154e+03   0.00000000000000000e+00
1.70859921641202856e-08   6.25744541216323705e+03   0.00000000000000000e+00
1.71013988297326598e-08   1.38589501058104470e+04   0.00000000000000000e+00
1.71168054953450307e-08   1.26386010541729083e+04   0.00000000000000000e+00
1.71322121609574016e-08   3.27410150723685547e+03   0.00000000000000000e+00
1.71476188265697758e-08   -8.30951314518191248e+03   0.00000000000000000e+00
1.71630254921821467e-08   -1.46877022487671438e+04   0.00000000000000000e+00
1.71784321577945176e-08   -1.16946335079197434e+04   0.00000000000000000e+00
1.71938388234068885e-08   -1.14276448856080424e+03   0.00000000000000000e+00
1.72092454890192627e-08   1.02707601201076541e+04   0.00000000000000000e+00
1.72246521546316336e-08   1.52136466806954886e+04   0.00000000000000000e+00
1.72400588202440045e-08   1.04281286257810862e+04   0.00000000000000000e+00
1.72554654858563754e-08   -1.12383867821265812e+03   0.00000000000000000e+00
1.72708721514687496e-08   -1.20911791557728702e+04   0.00000000000000000e+00
1.72862788170811204e-08   -1.54104188565181139e+04   0.00000000000000000e+00
1.73016854826934913e-08   -8.85389098945650039e+03   0.00000000000000000e+00
1.73170921483058622e-08   3.47856590739107378e+03   0.00000000000000000e+00
1.73324988139182364e-08   1.37211992854410455e+04   0.00000000000000000e+00
1.73479054795306073e-08   1.52580237610073636e+04   0.00000000000000000e+00
1.73633121451429782e-08   6.99496954790253949e+03   0.00000000000000000e+00
1.73787188107553524e-08   -5.86939008997220481e+03   0.00000000000000000e+00
1.73941254763677233e-08   -1.51127985834507181e+04   0.00000000000000000e+00
1.74095321419800942e-08   -1.47434057603100246e+04   0.00000000000000000e+00
1.74249388075924651e-08   -4.88225633594506508e+03   0.00000000000000000e+00
1.74403454732048393e-08   8.24058287731994460e+03   0.00000000000000000e+00
1.74557521388172101e-08   1.62207542996323391e+04   0.00000000000000000e+00
1.74711588044295810e-08   1.38609605392059584e+04   0.00000000000000000e+00
1.74865654700419519e-08   2.55388436110377370e+03   0.00000000000000000e+00
1.75019721356543261e-08   -1.05341150220764594e+04   0.00000000000000000e+00
1.75173788012666970e-08   -1.70040041625701269e+04   0.00000000000000000e+00
1.75327854668790679e-08   -1.26130082111800566e+04   0.00000000000000000e+00
1.75481921324914388e-08   -5.44861851534678863e+01   0.00000000000000000e+00
1.75635987981038130e-08   1.26911949076919827e+04   0.00000000000000000e+00
1.75790054637161839e-08   1.74270615879690777e+04   0.00000000000000000e+00
1.75944121293285548e-08   1.10102227176976176e+04   0.00000000000000000e+00
