t              pw-in-box.fdtd_inbox_Ex_3_3_3.dat       incid
1.16320325373406831e-08   9.65088817044669200e-01   0.00000000000000000e+00
1.16474392029530540e-08   -6.64191133538236311e+00   0.00000000000000000e+00
1.16628458685654266e-08   -1.66500047517918617e+01   0.00000000000000000e+00
1.16782525341777975e-08   -2.26521204768939874e+01   0.00000000000000000e+00
1.16936591997901700e-08   -2.07190678214627226e+01   0.00000000000000000e+00
1.17090658654025409e-08   -1.19696220652199337e+01   0.00000000000000000e+00
1.17244725310149134e-08   -1.93026138069063435e+00   0.00000000000000000e+00
1.17398791966272843e-08   2.95414516695749096e+00   0.00000000000000000e+00
1.17552858622396569e-08   -5.43464645667055990e-01   0.00000000000000000e+00
1.17706925278520278e-08   -1.03030656780184398e+01   0.00000000000000000e+00
1.17860991934644003e-08   -2.01383989945699113e+01   0.00000000000000000e+00
1.18015058590767712e-08   -2.37169223487601855e+01   0.00000000000000000e+00
1.18169125246891437e-08   -1.86358017174773991e+01   0.00000000000000000e+00
1.18323191903015146e-08   -8.03119536576920012e+00   0.00000000000000000e+00
1.18477258559138872e-08   1.35447457752381339e+00   0.00000000000000000e+00
1.18631325215262597e-08   3.45814269968022359e+00   0.00000000000000000e+00
1.18785391871386306e-08   -3.18862825970402763e+00   0.00000000000000000e+00
1.18939458527510031e-08   -1.44421464507812054e+01   0.00000000000000000e+00
1.19093525183633740e-08   -2.31275034741854313e+01   0.00000000000000000e+00
1.19247591839757466e-08   -2.36118982337220764e+01   0.00000000000000000e+00
1.19401658495881175e-08   -1.54560722915672049e+01   0.00000000000000000e+00
1.19555725152004900e-08   -3.77787586174819801e+00   0.00000000000000000e+00
1.19709791808128609e-08   3.95729504487949679e+00   0.00000000000000000e+00
1.19863858464252334e-08   2.70763601724084868e+00   0.00000000000000000e+00
1.20017925120376043e-08   -6.86083017979387488e+00   0.00000000000000000e+00
1.20171991776499769e-08   -1.87150071638493785e+01   0.00000000000000000e+00
1.20326058432623478e-08   -2.52570309181867998e+01   0.00000000000000000e+00
1.20480125088747203e-08   -2.21928469801046226e+01   0.00000000000000000e+00
1.20634191744870912e-08   -1.13481436929772670e+01   0.00000000000000000e+00
1.20788258400994637e-08   4.13363059698472313e-01   0.00000000000000000e+00
1.20942325057118346e-08   5.53254046482069750e+00   0.00000000000000000e+00
1.21096391713242072e-08   6.11786710477476348e-01   0.00000000000000000e+00
1.21250458369365797e-08   -1.13335694572370169e+01   0.00000000000000000e+00
1.21404525025489506e-08   -2.27190868799912167e+01   0.00000000000000000e+00
1.21558591681613231e-08   -2.62053985746298181e+01   0.00000000000000000e+00
1.21712658337736940e-08   -1.94278814147585308e+01   0.00000000000000000e+00
1.21866724993860666e-08   -6.59481379866931583e+00   0.00000000000000000e+00
1.22020791649984375e-08   4.12270103775652785e+00   0.00000000000000000e+00
1.22174858306108100e-08   5.79213769033496995e+00   0.00000000000000000e+00
1.22328924962231809e-08   -2.79787983773047166e+00   0.00000000000000000e+00
1.22482991618355534e-08   -1.62712172136052615e+01   0.00000000000000000e+00
1.22637058274479243e-08   -2.60265786003818391e+01   0.00000000000000000e+00
1.22791124930602969e-08   -2.57272199582498509e+01   0.00000000000000000e+00
1.22945191586726678e-08   -1.54150922568277515e+01   0.00000000000000000e+00
1.23099258242850403e-08   -1.57954532202112929e+00   0.00000000000000000e+00
1.23253324898974112e-08   6.92438498012345249e+00   0.00000000000000000e+00
1.23407391555097837e-08   4.54206095437514090e+00   0.00000000000000000e+00
1.23561458211221546e-08   -7.35502212041214687e+00   0.00000000000000000e+00
1.23715524867345272e-08   -2.12489717040685449e+01   0.00000000000000000e+00
1.23869591523468997e-08   -2.82243844001502282e+01   0.00000000000000000e+00
1.24023658179592706e-08   -2.36877519369516421e+01   0.00000000000000000e+00
1.24177724835716432e-08   -1.03891591298002250e+01   0.00000000000000000e+00
1.24331791491840140e-08   3.23943960772406037e+00   0.00000000000000000e+00
1.24485858147963866e-08   8.42890049507787253e+00   0.00000000000000000e+00
1.24639924804087575e-08   1.71377482301307449e+00   0.00000000000000000e+00
1.24793991460211300e-08   -1.27582309912444849e+01   0.00000000000000000e+00
1.24948058116335009e-08   -2.57844184820387383e+01   0.00000000000000000e+00
1.25102124772458735e-08   -2.89575731791681399e+01   0.00000000000000000e+00
1.25256191428582443e-08   -2.00903612500618358e+01   0.00000000000000000e+00
1.25410258084706169e-08   -4.71485581025881473e+00   0.00000000000000000e+00
1.25564324740829878e-08   7.36591725074590720e+00   0.00000000000000000e+00
1.25718391396953603e-08   8.32669840909991876e+00   0.00000000000000000e+00
1.25872458053077312e-08   -2.61320401853980400e+00   0.00000000000000000e+00
1.26026524709201038e-08   -1.85845084796410873e+01   0.00000000000000000e+00
1.26180591365324746e-08   -2.93788696556672591e+01   0.00000000000000000e+00
1.26334658021448472e-08   -2.79722919138331427e+01   0.00000000000000000e+00
1.26488724677572197e-08   -1.50933236646267641e+01   0.00000000000000000e+00
1.26642791333695906e-08   1.13348677785308105e+00   0.00000000000000000e+00
1.26796857989819632e-08   1.03108143549068263e+01   0.00000000000000000e+00
1.26950924645943341e-08   6.42916425026922322e+00   0.00000000000000000e+00
1.27104991302067066e-08   -8.20103167351377493e+00   0.00000000000000000e+00
1.27259057958190775e-08   -2.43167621557953630e+01   0.00000000000000000e+00
1.27413124614314500e-08   -3.15654187880674151e+01   0.00000000000000000e+00
1.27567191270438209e-08   -2.51536508624388979e+01   0.00000000000000000e+00
1.27721257926561935e-08   -9.01293506550409518e+00   0.00000000000000000e+00
1.27875324582685643e-08   6.60614910401801758e+00   0.00000000000000000e+00
1.28029391238809369e-08   1.16421296527626694e+01   0.00000000000000000e+00
1.28183457894933078e-08   2.70228901814796529e+00   0.00000000000000000e+00
1.28337524551056803e-08   -1.46580850969462695e+01   0.00000000000000000e+00
1.28491591207180512e-08   -2.93841792175812060e+01   0.00000000000000000e+00
1.28645657863304238e-08   -3.19595859975443375e+01   0.00000000000000000e+00
1.28799724519427946e-08   -2.05540917149762841e+01   0.00000000000000000e+00
1.28953791175551672e-08   -2.31097472351247646e+00   0.00000000000000000e+00
1.29107857831675397e-08   1.11239501105331229e+01   0.00000000000000000e+00
1.29261924487799106e-08   1.10350759920324339e+01   0.00000000000000000e+00
1.29415991143922832e-08   -2.71128131833695107e+00   0.00000000000000000e+00
1.29570057800046541e-08   -2.14596336445178828e+01   0.00000000000000000e+00
1.29724124456170266e-08   -3.32128764342491820e+01   0.00000000000000000e+00
1.29878191112293975e-08   -3.03076736115185419e+01   0.00000000000000000e+00
1.30032257768417700e-08   -1.44082045448566909e+01   0.00000000000000000e+00
1.30186324424541409e-08   4.43404987009078155e+00   0.00000000000000000e+00
1.30340391080665135e-08   1.41326235908850943e+01   0.00000000000000000e+00
1.30494457736788844e-08   8.31733864825054425e+00   0.00000000000000000e+00
1.30648524392912569e-08   -9.48544417134198881e+00   0.00000000000000000e+00
1.30802591049036278e-08   -2.79844196366123334e+01   0.00000000000000000e+00
1.30956657705160003e-08   -3.52828563977569587e+01   0.00000000000000000e+00
1.31110724361283712e-08   -2.65276208116374619e+01   0.00000000000000000e+00
1.31264791017407438e-08   -7.13088974985834412e+00   0.00000000000000000e+00
1.31418857673531147e-08   1.05708388565154046e+01   0.00000000000000000e+00
1.31572924329654872e-08   1.51610785290380381e+01   0.00000000000000000e+00
1.31726990985778597e-08   3.50425802903769856e+00   0.00000000000000000e+00
1.31881057641902306e-08   -1.71215595371846021e+01   0.00000000000000000e+00
1.32035124298026032e-08   -3.35652678027412321e+01   0.00000000000000000e+00
1.32189190954149741e-08   -3.51861923013478730e+01   0.00000000000000000e+00
1.32343257610273466e-08   -2.07373185281221595e+01   0.00000000000000000e+00
1.32497324266397175e-08   7.02879502791358135e-01   0.00000000000000000e+00
1.32651390922520900e-08   1.54316955091355421e+01   0.00000000000000000e+00
1.32805457578644609e-08   1.38780541956092023e+01   0.00000000000000000e+00
1.32959524234768335e-08   -3.18081236225202701e+00   0.00000000000000000e+00
1.33113590890892044e-08   -2.49780217191729363e+01   0.00000000000000000e+00
1.33267657547015769e-08   -3.75501847941538855e+01   0.00000000000000000e+00
1.33421724203139478e-08   -3.26806576337922294e+01   0.00000000000000000e+00
1.33575790859263203e-08   -1.32660615497347294e+01   0.00000000000000000e+00
1.33729857515386912e-08   8.39674517856389002e+00   0.00000000000000000e+00
1.33883924171510638e-08   1.83970701286585552e+01   0.00000000000000000e+00
1.34037990827634347e-08   1.01412228172016921e+01   0.00000000000000000e+00
1.34192057483758072e-08   -1.13047367505243574e+01   0.00000000000000000e+00
1.34346124139881797e-08   -3.23176045233434692e+01   0.00000000000000000e+00
1.34500190796005506e-08   -3.93689326028048896e+01   0.00000000000000000e+00
1.34654257452129232e-08   -2.77328320382094091e+01   0.00000000000000000e+00
1.34808324108252941e-08   -4.64605845871656697e+00   0.00000000000000000e+00
1.34962390764376666e-08   1.51882657703700161e+01   0.00000000000000000e+00
1.35116457420500375e-08   1.89626204073173952e+01   0.00000000000000000e+00
1.35270524076624100e-08   4.03289959828127209e+00   0.00000000000000000e+00
1.35424590732747809e-08   -2.02436965989029041e+01   0.00000000000000000e+00
1.35578657388871535e-08   -3.83697803516543132e+01   0.00000000000000000e+00
1.35732724044995244e-08   -3.85989377891068628e+01   0.00000000000000000e+00
1.35886790701118969e-08   -2.05451263923754617e+01   0.00000000000000000e+00
1.36040857357242678e-08   4.41738053258383800e+00   0.00000000000000000e+00
1.36194924013366403e-08   2.03170882936336952e+01   0.00000000000000000e+00
1.36348990669490112e-08   1.68022722750882885e+01   0.00000000000000000e+00
1.36503057325613838e-08   -4.12275791344113784e+00   0.00000000000000000e+00
1.36657123981737547e-08   -2.92235559500224262e+01   0.00000000000000000e+00
1.36811190637861272e-08   -4.24033714622738103e+01   0.00000000000000000e+00
1.36965257293984998e-08   -3.50237872792509322e+01   0.00000000000000000e+00
1.37119323950108706e-08   -1.15622006486426550e+01   0.00000000000000000e+00
1.37273390606232432e-08   1.30963301253283078e+01   0.00000000000000000e+00
1.37427457262356141e-08   2.31005200138030560e+01   0.00000000000000000e+00
1.37581523918479866e-08   1.18204568555285991e+01   0.00000000000000000e+00
1.37735590574603575e-08   -1.37648505368907994e+01   0.00000000000000000e+00
1.37889657230727301e-08   -3.73797613039496852e+01   0.00000000000000000e+00
1.38043723886851009e-08   -4.38033278165765907e+01   0.00000000000000000e+00
1.38197790542974735e-08   -2.86775794607289853e+01   0.00000000000000000e+00
1.38351857199098444e-08   -1.45385634203519132e+00   0.00000000000000000e+00
1.38505923855222169e-08   2.05085828303560973e+01   0.00000000000000000e+00
1.38659990511345878e-08   2.30096776021981029e+01   0.00000000000000000e+00
1.38814057167469604e-08   4.18705991400823407e+00   0.00000000000000000e+00
1.38968123823593312e-08   -2.41250659443214026e+01   0.00000000000000000e+00
1.39122190479717038e-08   -4.38328653068288361e+01   0.00000000000000000e+00
1.39276257135840747e-08   -4.21443322110550938e+01   0.00000000000000000e+00
1.39430323791964472e-08   -1.98691113364507181e+01   0.00000000000000000e+00
1.39584390448088198e-08   8.92643352141913482e+00   0.00000000000000000e+00
1.39738457104211907e-08   2.57988770333744384e+01   0.00000000000000000e+00
1.39892523760335632e-08   1.97385964066176847e+01   0.00000000000000000e+00
1.40046590416459341e-08   -5.65031658003021775e+00   0.00000000000000000e+00
1.40200657072583066e-08   -3.42809043302519427e+01   0.00000000000000000e+00
1.40354723728706775e-08   -4.77737533941223589e+01   0.00000000000000000e+00
1.40508790384830501e-08   -3.72534725189180165e+01   0.00000000000000000e+00
1.40662857040954210e-08   -9.18128789367706588e+00   0.00000000000000000e+00
1.40816923697077935e-08   1.86058069140811106e+01   0.00000000000000000e+00
1.40970990353201644e-08   2.82262286509574167e+01   0.00000000000000000e+00
1.41125057009325369e-08   1.32585844504530765e+01   0.00000000000000000e+00
1.41279123665449078e-08   -1.69804518429559934e+01   0.00000000000000000e+00
1.41433190321572804e-08   -4.32300077542399919e+01   0.00000000000000000e+00
1.41587256977696512e-08   -4.85510370828351441e+01   0.00000000000000000e+00
1.41741323633820238e-08   -2.92545064307923717e+01   0.00000000000000000e+00
1.41895390289943947e-08   2.55683434070148863e+00   0.00000000000000000e+00
1.42049456946067672e-08   2.65750775697395092e+01   0.00000000000000000e+00
1.42203523602191398e-08   2.72492365128187259e+01   0.00000000000000000e+00
1.42357590258315107e-08   3.85078706661844805e+00   0.00000000000000000e+00
1.42511656914438832e-08   -2.88703476968823161e+01   0.00000000000000000e+00
1.42665723570562541e-08   -4.99803649825414595e+01   0.00000000000000000e+00
1.42819790226686266e-08   -4.57520642245491871e+01   0.00000000000000000e+00
1.42973856882809975e-08   -1.85873237131759019e+01   0.00000000000000000e+00
1.43127923538933701e-08   1.43254561746550699e+01   0.00000000000000000e+00
1.43281990195057410e-08   3.18842262523117590e+01   0.00000000000000000e+00
1.43436056851181135e-08   2.26005849492401438e+01   0.00000000000000000e+00
1.43590123507304844e-08   -7.88860136094875486e+00   0.00000000000000000e+00
1.43744190163428569e-08   -4.02335346896706483e+01   0.00000000000000000e+00
1.43898256819552278e-08   -5.36490107615938712e+01   0.00000000000000000e+00
1.44052323475676004e-08   -3.92687511474091977e+01   0.00000000000000000e+00
1.44206390131799713e-08   -5.99805480588042172e+00   0.00000000000000000e+00
1.44360456787923438e-08   2.49942154042917402e+01   0.00000000000000000e+00
1.44514523444047147e-08   3.37420455893327471e+01   0.00000000000000000e+00
1.44668590100170872e-08   1.43421489896138468e+01   0.00000000000000000e+00
1.44822656756294598e-08   -2.10738530814114284e+01   0.00000000000000000e+00
1.44976723412418307e-08   -4.99207561122431187e+01   0.00000000000000000e+00
1.45130790068542032e-08   -5.35602171404263032e+01   0.00000000000000000e+00
1.45284856724665741e-08   -2.93400673089049242e+01   0.00000000000000000e+00
1.45438923380789466e-08   7.50222940103152425e+00   0.00000000000000000e+00
1.45592990036913175e-08   3.34216776988273239e+01   0.00000000000000000e+00
1.45747056693036901e-08   3.16103953279311547e+01   0.00000000000000000e+00
1.45901123349160610e-08   2.89318303527972986e+00   0.00000000000000000e+00
1.46055190005284335e-08   -3.45865693707264086e+01   0.00000000000000000e+00
1.46209256661408044e-08   -5.68262661427770155e+01   0.00000000000000000e+00
1.46363323317531769e-08   -4.93333044381215728e+01   0.00000000000000000e+00
1.46517389973655478e-08   -1.65645231905990400e+01   0.00000000000000000e+00
1.46671456629779204e-08   2.07093239524822650e+01   0.00000000000000000e+00
1.46825523285902913e-08   3.85661753540409507e+01   0.00000000000000000e+00
1.46979589942026638e-08   2.52830963783416749e+01   0.00000000000000000e+00
1.47133656598150347e-08   -1.09739779830915083e+01   0.00000000000000000e+00
1.47287723254274072e-08   -4.71614130343589011e+01   0.00000000000000000e+00
1.47441789910397798e-08   -6.00007189779625918e+01   0.00000000000000000e+00
1.47595856566521507e-08   -4.09502446186807134e+01   0.00000000000000000e+00
1.47749923222645232e-08   -1.87836011561839200e+00   0.00000000000000000e+00
1.47903989878768941e-08   3.23241368346923963e+01   0.00000000000000000e+00
1.48058056534892666e-08   3.95980841369388159e+01   0.00000000000000000e+00
1.48212123191016375e-08   1.49400325192222354e+01   0.00000000000000000e+00
1.48366189847140101e-08   -2.61735678828907581e+01   0.00000000000000000e+00
1.48520256503263810e-08   -5.74950806714492231e+01   0.00000000000000000e+00
1.48674323159387535e-08   -5.87600562019372958e+01   0.00000000000000000e+00
1.48828389815511244e-08   -2.87942758863646340e+01   0.00000000000000000e+00
1.48982456471634969e-08   1.35018417925349432e+01   0.00000000000000000e+00
1.49136523127758678e-08   4.10702459504892659e+01   0.00000000000000000e+00
1.49290589783882387e-08   3.60024929895004959e+01   0.00000000000000000e+00
1.49444656440006129e-08   1.16857815108060947e+00   0.00000000000000000e+00
1.49598723096129838e-08   -4.13809857037949058e+01   0.00000000000000000e+00
1.49752789752253547e-08   -6.43699888814736312e+01   0.00000000000000000e+00
1.49906856408377289e-08   -5.27791474371887759e+01   0.00000000000000000e+00
1.50060923064500998e-08   -1.36527854134650255e+01   0.00000000000000000e+00
1.50214989720624707e-08   2.81699764835776065e+01   0.00000000000000000e+00
1.50369056376748416e-08   4.58209901004163953e+01   0.00000000000000000e+00
1.50523123032872158e-08   2.76610916124465547e+01   0.00000000000000000e+00
1.50677189688995867e-08   -1.50530307113222790e+01   0.00000000000000000e+00
1.50831256345119575e-08   -5.51383904185767690e+01   0.00000000000000000e+00
1.50985323001243284e-08   -6.67818314175562051e+01   0.00000000000000000e+00
1.51139389657367026e-08   -4.21593599140006887e+01   0.00000000000000000e+00
1.51293456313490735e-08   3.31936415545813190e+00   0.00000000000000000e+00
1.51447522969614444e-08   4.06489219122432317e+01   0.00000000000000000e+00
1.51601589625738153e-08   4.57244022989463517e+01   0.00000000000000000e+00
1.51755656281861895e-08   1.49030872056872390e+01   0.00000000000000000e+00
1.51909722937985604e-08   -3.24124795890577531e+01   0.00000000000000000e+00
1.52063789594109313e-08   -6.59838533457123901e+01   0.00000000000000000e+00
1.52217856250233022e-08   -6.40587166808884945e+01   0.00000000000000000e+00
1.52371922906356764e-08   -2.74607863229388514e+01   0.00000000000000000e+00
1.52525989562480473e-08   2.06763015611358441e+01   0.00000000000000000e+00
1.52680056218604181e-08   4.95276933266460730e+01   0.00000000000000000e+00
1.52834122874727923e-08   4.03133721750642877e+01   0.00000000000000000e+00
1.52988189530851632e-08   -1.48292952335455652e+00   0.00000000000000000e+00
1.53142256186975341e-08   -4.93585966725319025e+01   0.00000000000000000e+00
1.53296322843099050e-08   -7.25935500130863431e+01   0.00000000000000000e+00
1.53450389499222792e-08   -5.59592467782437808e+01   0.00000000000000000e+00
1.53604456155346501e-08   -9.69249738816581896e+00   0.00000000000000000e+00
1.53758522811470210e-08   3.67936890228022335e+01   0.00000000000000000e+00
1.53912589467593919e-08   5.36054490789404099e+01   0.00000000000000000e+00
1.54066656123717661e-08   2.95886845937930651e+01   0.00000000000000000e+00
1.54220722779841370e-08   -2.02811250044957099e+01   0.00000000000000000e+00
1.54374789435965078e-08   -6.42292907966669162e+01   0.00000000000000000e+00
1.54528856092088787e-08   -7.39241605230658223e+01   0.00000000000000000e+00
1.54682922748212529e-08   -4.27377898028686616e+01   0.00000000000000000e+00
1.54836989404336238e-08   9.74225896425866722e+00   0.00000000000000000e+00
1.54991056060459947e-08   5.00096641630537846e+01   0.00000000000000000e+00
1.55145122716583689e-08   5.20287468707558673e+01   0.00000000000000000e+00
1.55299189372707398e-08   1.40641088027492955e+01   0.00000000000000000e+00
1.55453256028831107e-08   -3.99256078576773419e+01   0.00000000000000000e+00
1.55607322684954816e-08   -7.54026761695191254e+01   0.00000000000000000e+00
1.55761389341078558e-08   -6.93414055906990257e+01   0.00000000000000000e+00
1.55915455997202267e-08   -2.51673519339141976e+01   0.00000000000000000e+00
1.56069522653325976e-08   2.91447899854759171e+01   0.00000000000000000e+00
1.56223589309449684e-08   5.87829471832054367e+01   0.00000000000000000e+00
1.56377655965573426e-08   4.44078325746486513e+01   0.00000000000000000e+00
1.56531722621697135e-08   -5.23452995905635987e+00   0.00000000000000000e+00
1.56685789277820844e-08   -5.86193058950140085e+01   0.00000000000000000e+00
1.56839855933944553e-08   -8.14586440908847891e+01   0.00000000000000000e+00
1.56993922590068295e-08   -5.87206993771012051e+01   0.00000000000000000e+00
1.57147989246192004e-08   -4.51377502466113611e+00   0.00000000000000000e+00
1.57302055902315713e-08   4.66580201570516095e+01   0.00000000000000000e+00
1.57456122558439422e-08   6.18541139788599921e+01   0.00000000000000000e+00
1.57610189214563164e-08   3.08984962672057151e+01   0.00000000000000000e+00
1.57764255870686873e-08   -2.68205410534164130e+01   0.00000000000000000e+00
1.57918322526810582e-08   -7.44867199306224705e+01   0.00000000000000000e+00
1.58072389182934324e-08   -8.13359106837298071e+01   0.00000000000000000e+00
1.58226455839058032e-08   -4.25073639373991199e+01   0.00000000000000000e+00
1.58380522495181741e-08   1.75407591642355882e+01   0.00000000000000000e+00
1.58534589151305450e-08   6.04319471391881819e+01   0.00000000000000000e+00
1.58688655807429192e-08   5.83944173575220873e+01   0.00000000000000000e+00
1.58842722463552901e-08   1.22382004818764045e+01   0.00000000000000000e+00
1.58996789119676610e-08   -4.88474645311916689e+01   0.00000000000000000e+00
1.59150855775800319e-08   -8.57486472700619942e+01   0.00000000000000000e+00
1.59304922431924061e-08   -7.44686311954482107e+01   0.00000000000000000e+00
1.59458989088047770e-08   -2.17267048027164549e+01   0.00000000000000000e+00
1.59613055744171479e-08   3.90220882942328586e+01   0.00000000000000000e+00
1.59767122400295188e-08   6.88038178451024010e+01   0.00000000000000000e+00
1.59921189056418929e-08   4.81263334981405322e+01   0.00000000000000000e+00
1.60075255712542638e-08   -1.02713156605612639e+01   0.00000000000000000e+00
1.60229322368666347e-08   -6.92547291970100645e+01   0.00000000000000000e+00
1.60383389024790056e-08   -9.09036919174628792e+01   0.00000000000000000e+00
1.60537455680913798e-08   -6.08872372940932536e+01   0.00000000000000000e+00
1.60691522337037507e-08   2.06166835873411003e+00   0.00000000000000000e+00
1.60845588993161216e-08   5.78284548381002281e+01   0.00000000000000000e+00
1.60999655649284958e-08   7.04766385574416319e+01   0.00000000000000000e+00
1.61153722305408667e-08   3.14013674389812536e+01   0.00000000000000000e+00
1.61307788961532376e-08   -3.48381578621929151e+01   0.00000000000000000e+00
1.61461855617656085e-08   -8.59476234158181569e+01   0.00000000000000000e+00
1.61615922273779827e-08   -8.88993214800227776e+01   0.00000000000000000e+00
1.61769988929903535e-08   -4.12703022909950974e+01   0.00000000000000000e+00
1.61924055586027244e-08   2.68658778635028241e+01   0.00000000000000000e+00
1.62078122242150953e-08   7.19224019735968056e+01   0.00000000000000000e+00
1.62232188898274695e-08   6.46783106106797305e+01   0.00000000000000000e+00
1.62386255554398404e-08   9.22357319202291848e+00   0.00000000000000000e+00
1.62540322210522113e-08   -5.93089971344600926e+01   0.00000000000000000e+00
1.62694388866645822e-08   -9.69970044561203366e+01   0.00000000000000000e+00
1.62848455522769564e-08   -7.92747075962712415e+01   0.00000000000000000e+00
1.63002522178893273e-08   -1.69378957786101907e+01   0.00000000000000000e+00
1.63156588835016982e-08   5.04152491078434295e+01   0.00000000000000000e+00
1.63310655491140724e-08   7.95338145651143549e+01   0.00000000000000000e+00
1.63464722147264433e-08   5.12840067429309840e+01   0.00000000000000000e+00
1.63618788803388141e-08   -1.67884230635520026e+01   0.00000000000000000e+00
1.63772855459511850e-08   -8.13446712342032328e+01   0.00000000000000000e+00
1.63926922115635592e-08   -1.00840912860085538e+02   0.00000000000000000e+00
1.64080988771759301e-08   -6.22587855374401826e+01   0.00000000000000000e+00
1.64235055427883010e-08   1.02181793929912246e+01   0.00000000000000000e+00
1.64389122084006719e-08   7.03547700980906257e+01   0.00000000000000000e+00
1.64543188740130461e-08   7.93551767792036316e+01   0.00000000000000000e+00
1.64697255396254170e-08   3.08864853058550750e+01   0.00000000000000000e+00
1.64851322052377879e-08   -4.45026740967175982e+01   0.00000000000000000e+00
1.65005388708501588e-08   -9.86296301153449946e+01   0.00000000000000000e+00
1.65159455364625330e-08   -9.64684844908960031e+01   0.00000000000000000e+00
1.65313522020749039e-08   -3.88099204487458707e+01   0.00000000000000000e+00
1.65467588676872747e-08   3.78660503562442301e+01   0.00000000000000000e+00
1.65621655332996456e-08   8.44651197458067031e+01   0.00000000000000000e+00
1.65775721989120198e-08   7.07092105405692450e+01   0.00000000000000000e+00
1.65929788645243907e-08   4.80282543109709081e+00   0.00000000000000000e+00
1.66083855301367616e-08   -7.14341263132628228e+01   0.00000000000000000e+00
1.66237921957491358e-08   -1.09097698076400377e+02   0.00000000000000000e+00
1.66391988613615067e-08   -8.35665711696840532e+01   0.00000000000000000e+00
1.66546055269738776e-08   -1.05881299190815668e+01   0.00000000000000000e+00
1.66700121925862485e-08   6.34199071109267578e+01   0.00000000000000000e+00
1.66854188581986227e-08   9.08889684886035383e+01   0.00000000000000000e+00
1.67008255238109936e-08   5.36700415735391942e+01   0.00000000000000000e+00
1.67162321894233644e-08   -2.49886746135838678e+01   0.00000000000000000e+00
1.67316388550357353e-08   -9.49532966304512343e+01   0.00000000000000000e+00
1.67470455206481095e-08   -1.11153483290237062e+02   0.00000000000000000e+00
1.67624521862604804e-08   -6.26114440749609358e+01   0.00000000000000000e+00
1.67778588518728513e-08   2.01433313185740914e+01   0.00000000000000000e+00
1.67932655174852222e-08   8.42671593645017367e+01   0.00000000000000000e+00
1.68086721830975964e-08   8.83419556119900449e+01   0.00000000000000000e+00
1.68240788487099673e-08   2.91219766513153715e+01   0.00000000000000000e+00
1.68394855143223382e-08   -5.59813593810055252e+01   0.00000000000000000e+00
1.68548921799347124e-08   -1.12527225632969632e+02   0.00000000000000000e+00
1.68702988455470833e-08   -1.03867400714290156e+02   0.00000000000000000e+00
1.68857055111594542e-08   -3.48918331279339640e+01   0.00000000000000000e+00
1.69011121767718250e-08   5.06835418837915199e+01   0.00000000000000000e+00
1.69165188423841992e-08   9.80179710253827920e+01   0.00000000000000000e+00
1.69319255079965701e-08   7.62863898586726634e+01   0.00000000000000000e+00
1.69473321736089410e-08   -1.25525909423920723e+00   0.00000000000000000e+00
1.69627388392213119e-08   -8.53358921194078590e+01   0.00000000000000000e+00
1.69781455048336861e-08   -1.21971952063562981e+02   0.00000000000000000e+00
1.69935521704460570e-08   -8.71229740246454867e+01   0.00000000000000000e+00
1.70089588360584279e-08   -2.45512684671690806e+00   0.00000000000000000e+00
1.70243655016707988e-08   7.81162543171349313e+01   0.00000000000000000e+00
1.70397721672831730e-08   1.02754726716774059e+02   0.00000000000000000e+00
1.70551788328955439e-08   5.50475035205919028e+01   0.00000000000000000e+00
1.70705854985079148e-08   -3.50797019593282755e+01   0.00000000000000000e+00
1.70859921641202856e-08   -1.10125030989251741e+02   0.00000000000000000e+00
1.71013988297326598e-08   -1.21692848889983139e+02   0.00000000000000000e+00
1.71168054953450307e-08   -6.16979506885634237e+01   0.00000000000000000e+00
1.71322121609574016e-08   3.20245909466714238e+01   0.00000000000000000e+00
1.71476188265697758e-08   9.95721600071133395e+01   0.00000000000000000e+00
1.71630254921821467e-08   9.72570822286771204e+01   0.00000000000000000e+00
1.71784321577945176e-08   2.58560177581451001e+01   0.00000000000000000e+00
1.71938388234068885e-08   -6.94363380114941720e+01   0.00000000000000000e+00
1.72092454890192627e-08   -1.27607808766752598e+02   0.00000000000000000e+00
1.72246521546316336e-08   -1.10888348634048683e+02   0.00000000000000000e+00
1.72400588202440045e-08   -2.92656980200102907e+01   0.00000000000000000e+00
1.72554654858563754e-08   6.54504323041216196e+01   0.00000000000000000e+00
1.72708721514687496e-08   1.12508892653456726e+02   0.00000000000000000e+00
1.72862788170811204e-08   8.11785924092098838e+01   0.00000000000000000e+00
1.73016854826934913e-08   -9.19336298101680427e+00   0.00000000000000000e+00
1.73170921483058622e-08   -1.01112233189370187e+02   0.00000000000000000e+00
1.73324988139182364e-08   -1.35508878952147114e+02   0.00000000000000000e+00
1.73479054795306073e-08   -8.96941198148430772e+01   0.00000000000000000e+00
1.73633121451429782e-08   7.68997117581147904e+00   0.00000000000000000e+00
1.73787188107553524e-08   9.45647145226046320e+01   0.00000000000000000e+00
1.73941254763677233e-08   1.14982987426902213e+02   0.00000000000000000e+00
1.74095321419800942e-08   5.51536474145457447e+01   0.00000000000000000e+00
1.74249388075924651e-08   -4.72705383376349033e+01   0.00000000000000000e+00
1.74403454732048393e-08   -1.26880236232436630e+02   0.00000000000000000e+00
1.74557521388172101e-08   -1.32276263265387144e+02   0.00000000000000000e+00
1.74711588044295810e-08   -5.92486785636252193e+01   0.00000000000000000e+00
1.74865654700419519e-08   4.60454853633550698e+01   0.00000000000000000e+00
