t              pw-in-box.fdtd_after_Ex_3_3_5.dat       incid
1.15858125405035672e-08   -7.35451198308358811e-01   0.00000000000000000e+00
1.16012192061159397e-08   -7.36058941788986232e-01   0.00000000000000000e+00
1.16166258717283106e-08   -7.36662582904547780e-01   0.00000000000000000e+00
1.16320325373406831e-08   -7.36874308007024470e-01   0.00000000000000000e+00
1.16474392029530540e-08   -7.36554360234119687e-01   0.00000000000000000e+00
1.16628458685654266e-08   -7.35903194827316476e-01   0.00000000000000000e+00
1.16782525341777975e-08   -7.35335953509353102e-01   0.00000000000000000e+00
1.16936591997901700e-08   -7.35217820154512758e-01   0.00000000000000000e+00
1.17090658654025409e-08   -7.35628947846611148e-01   0.00000000000000000e+00
1.17244725310149134e-08   -7.36310258322609656e-01   0.00000000000000000e+00
1.17398791966272843e-08   -7.36826654665405090e-01   0.00000000000000000e+00
1.17552858622396569e-08   -7.36844859539764307e-01   0.00000000000000000e+00
1.17706925278520278e-08   -7.36348475177220130e-01   0.00000000000000000e+00
1.17860991934644003e-08   -7.35651510946845444e-01   0.00000000000000000e+00
1.18015058590767712e-08   -7.35199782903741772e-01   0.00000000000000000e+00
1.18169125246891437e-08   -7.35285767696352788e-01   0.00000000000000000e+00
1.18323191903015146e-08   -7.35859277565472980e-01   0.00000000000000000e+00
1.18477258559138872e-08   -7.36556482899416110e-01   0.00000000000000000e+00
1.18631325215262597e-08   -7.36930689310192677e-01   0.00000000000000000e+00
1.18785391871386306e-08   -7.36738508859774655e-01   0.00000000000000000e+00
1.18939458527510031e-08   -7.36098106546251740e-01   0.00000000000000000e+00
1.19093525183633740e-08   -7.35416667963407655e-01   0.00000000000000000e+00
1.19247591839757466e-08   -7.35131528080628982e-01   0.00000000000000000e+00
1.19401658495881175e-08   -7.35429521887415061e-01   0.00000000000000000e+00
1.19555725152004900e-08   -7.36124641487504894e-01   0.00000000000000000e+00
1.19709791808128609e-08   -7.36774062856885514e-01   0.00000000000000000e+00
1.19863858464252334e-08   -7.36960220054241888e-01   0.00000000000000000e+00
1.20017925120376043e-08   -7.36559265098701288e-01   0.00000000000000000e+00
1.20171991776499769e-08   -7.35823333673437774e-01   0.00000000000000000e+00
1.20326058432623478e-08   -7.35222050954526307e-01   0.00000000000000000e+00
1.20480125088747203e-08   -7.35142870030936479e-01   0.00000000000000000e+00
1.20634191744870912e-08   -7.35641437763227768e-01   0.00000000000000000e+00
1.20788258400994637e-08   -7.36402805915629788e-01   0.00000000000000000e+00
1.20942325057118346e-08   -7.36940340082513967e-01   0.00000000000000000e+00
1.21096391713242072e-08   -7.36906733076718612e-01   0.00000000000000000e+00
1.21250458369365797e-08   -7.36318365323172630e-01   0.00000000000000000e+00
1.21404525025489506e-08   -7.35548100041907627e-01   0.00000000000000000e+00
1.21558591681613231e-08   -7.35089028127386301e-01   0.00000000000000000e+00
1.21712658337736940e-08   -7.35238835349915409e-01   0.00000000000000000e+00
1.21866724993860666e-08   -7.35906817191415041e-01   0.00000000000000000e+00
1.22020791649984375e-08   -7.36668619472989339e-01   0.00000000000000000e+00
1.22174858306108100e-08   -7.37035789365854566e-01   0.00000000000000000e+00
1.22328924962231809e-08   -7.36768937790062028e-01   0.00000000000000000e+00
1.22482991618355534e-08   -7.36033750333590975e-01   0.00000000000000000e+00
1.22637058274479243e-08   -7.35298215681178147e-01   0.00000000000000000e+00
1.22791124930602969e-08   -7.35034752109359868e-01   0.00000000000000000e+00
1.22945191586726678e-08   -7.35416809694233842e-01   0.00000000000000000e+00
1.23099258242850403e-08   -7.36204780403677206e-01   0.00000000000000000e+00
1.23253324898974112e-08   -7.36896198596211471e-01   0.00000000000000000e+00
1.23407391555097837e-08   -7.37046123165239653e-01   0.00000000000000000e+00
1.23561458211221546e-08   -7.36553435572404269e-01   0.00000000000000000e+00
1.23715524867345272e-08   -7.35728854061703408e-01   0.00000000000000000e+00
1.23869591523468997e-08   -7.35099029442679353e-01   0.00000000000000000e+00
1.24023658179592706e-08   -7.35070203104682851e-01   0.00000000000000000e+00
1.24177724835716432e-08   -7.35666214474627322e-01   0.00000000000000000e+00
1.24331791491840140e-08   -7.36509798903323798e-01   0.00000000000000000e+00
1.24485858147963866e-08   -7.37061346753814961e-01   0.00000000000000000e+00
1.24639924804087575e-08   -7.36964048194128196e-01   0.00000000000000000e+00
1.24793991460211300e-08   -7.36274677406050793e-01   0.00000000000000000e+00
1.24948058116335009e-08   -7.35430773519274772e-01   0.00000000000000000e+00
1.25102124772458735e-08   -7.34972973046745803e-01   0.00000000000000000e+00
1.25256191428582443e-08   -7.35198681918715180e-01   0.00000000000000000e+00
1.25410258084706169e-08   -7.35968927007664142e-01   0.00000000000000000e+00
1.25564324740829878e-08   -7.36793789421806733e-01   0.00000000000000000e+00
1.25718391396953603e-08   -7.37143989545241629e-01   0.00000000000000000e+00
1.25872458053077312e-08   -7.36790477718401449e-01   0.00000000000000000e+00
1.26026524709201038e-08   -7.35954162515164212e-01   0.00000000000000000e+00
1.26180591365324746e-08   -7.35167951724762458e-01   0.00000000000000000e+00
1.26334658021448472e-08   -7.34937205952411410e-01   0.00000000000000000e+00
1.26488724677572197e-08   -7.35414931875604361e-01   0.00000000000000000e+00
1.26642791333695906e-08   -7.36300457422649046e-01   0.00000000000000000e+00
1.26796857989819632e-08   -7.37028606501080263e-01   0.00000000000000000e+00
1.26950924645943341e-08   -7.37130390605922337e-01   0.00000000000000000e+00
1.27104991302067066e-08   -7.36535042571033527e-01   0.00000000000000000e+00
1.27259057958190775e-08   -7.35618900842291978e-01   0.00000000000000000e+00
1.27413124614314500e-08   -7.34967563116837641e-01   0.00000000000000000e+00
1.27567191270438209e-08   -7.35001596639992649e-01   0.00000000000000000e+00
1.27721257926561935e-08   -7.35705020012046740e-01   0.00000000000000000e+00
1.27875324582685643e-08   -7.36631822656187540e-01   0.00000000000000000e+00
1.28029391238809369e-08   -7.37188720779558992e-01   0.00000000000000000e+00
1.28183457894933078e-08   -7.37014917920385981e-01   0.00000000000000000e+00
1.28337524551056803e-08   -7.36215801195275410e-01   0.00000000000000000e+00
1.28491591207180512e-08   -7.35299235674146900e-01   0.00000000000000000e+00
1.28645657863304238e-08   -7.34852833421568929e-01   0.00000000000000000e+00
1.28799724519427946e-08   -7.35167259739420431e-01   0.00000000000000000e+00
1.28953791175551672e-08   -7.36047043072070584e-01   0.00000000000000000e+00
1.29107857831675397e-08   -7.36931985667968803e-01   0.00000000000000000e+00
1.29261924487799106e-08   -7.37253836951452857e-01   0.00000000000000000e+00
1.29415991143922832e-08   -7.36801157774257143e-01   0.00000000000000000e+00
1.29570057800046541e-08   -7.35858120106903657e-01   0.00000000000000000e+00
1.29724124456170266e-08   -7.35026191847140242e-01   0.00000000000000000e+00
1.29878191112293975e-08   -7.34840548575760755e-01   0.00000000000000000e+00
1.30032257768417700e-08   -7.35425829627620486e-01   0.00000000000000000e+00
1.30186324424541409e-08   -7.36412648054508900e-01   0.00000000000000000e+00
1.30340391080665135e-08   -7.37170663760285727e-01   0.00000000000000000e+00
1.30494457736788844e-08   -7.37211194107304735e-01   0.00000000000000000e+00
1.30648524392912569e-08   -7.36502222991660793e-01   0.00000000000000000e+00
1.30802591049036278e-08   -7.35492774940927352e-01   0.00000000000000000e+00
1.30956657705160003e-08   -7.34828572616642250e-01   0.00000000000000000e+00
1.31110724361283712e-08   -7.34939006545516138e-01   0.00000000000000000e+00
1.31264791017407438e-08   -7.35759591949993186e-01   0.00000000000000000e+00
1.31418857673531147e-08   -7.36769277109556531e-01   0.00000000000000000e+00
1.31572924329654872e-08   -7.37321260451467730e-01   0.00000000000000000e+00
1.31726990985778597e-08   -7.37057304330863361e-01   0.00000000000000000e+00
1.31881057641902306e-08   -7.36140169904881625e-01   0.00000000000000000e+00
1.32035124298026032e-08   -7.35153401474106238e-01   0.00000000000000000e+00
1.32189190954149741e-08   -7.34730068010110648e-01   0.00000000000000000e+00
1.32343257610273466e-08   -7.35146640221146064e-01   0.00000000000000000e+00
1.32497324266397175e-08   -7.36142519457094635e-01   0.00000000000000000e+00
1.32651390922520900e-08   -7.37082970037480245e-01   0.00000000000000000e+00
1.32805457578644609e-08   -7.37363646597974709e-01   0.00000000000000000e+00
1.32959524234768335e-08   -7.36798923359335611e-01   0.00000000000000000e+00
1.33113590890892044e-08   -7.35744519240736805e-01   0.00000000000000000e+00
1.33267657547015769e-08   -7.34873497925428776e-01   0.00000000000000000e+00
1.33421724203139478e-08   -7.34746654202062421e-01   0.00000000000000000e+00
1.33575790859263203e-08   -7.35451489887482546e-01   0.00000000000000000e+00
1.33729857515386912e-08   -7.36542173915712417e-01   0.00000000000000000e+00
1.33883924171510638e-08   -7.37321492263207090e-01   0.00000000000000000e+00
1.34037990827634347e-08   -7.37286512576066033e-01   0.00000000000000000e+00
1.34192057483758072e-08   -7.36453107718489153e-01   0.00000000000000000e+00
1.34346124139881797e-08   -7.35349962702809390e-01   0.00000000000000000e+00
1.34500190796005506e-08   -7.34683236884781210e-01   0.00000000000000000e+00
1.34654257452129232e-08   -7.34884553990900802e-01   0.00000000000000000e+00
1.34808324108252941e-08   -7.35831633363158488e-01   0.00000000000000000e+00
1.34962390764376666e-08   -7.36922349336943006e-01   0.00000000000000000e+00
1.35116457420500375e-08   -7.37457509096759556e-01   0.00000000000000000e+00
1.35270524076624100e-08   -7.37089036331429970e-01   0.00000000000000000e+00
1.35424590732747809e-08   -7.36046291554663168e-01   0.00000000000000000e+00
1.35578657388871535e-08   -7.34993421364258714e-01   0.00000000000000000e+00
1.35732724044995244e-08   -7.34606380838411122e-01   0.00000000000000000e+00
1.35886790701118969e-08   -7.35138992047000950e-01   0.00000000000000000e+00
1.36040857357242678e-08   -7.36256596331237523e-01   0.00000000000000000e+00
1.36194924013366403e-08   -7.37246251724490764e-01   0.00000000000000000e+00
1.36348990669490112e-08   -7.37471504144004530e-01   0.00000000000000000e+00
1.36503057325613838e-08   -7.36781661471468396e-01   0.00000000000000000e+00
1.36657123981737547e-08   -7.35612406856760881e-01   0.00000000000000000e+00
1.36811190637861272e-08   -7.34710695652541768e-01   0.00000000000000000e+00
1.36965257293984998e-08   -7.34657604575493450e-01   0.00000000000000000e+00
1.37119323950108706e-08   -7.35493917067093883e-01   0.00000000000000000e+00
1.37273390606232432e-08   -7.36689672051064948e-01   0.00000000000000000e+00
1.37427457262356141e-08   -7.37479945238743051e-01   0.00000000000000000e+00
1.37581523918479866e-08   -7.37354144700953840e-01   0.00000000000000000e+00
1.37735590574603575e-08   -7.36385852169040955e-01   0.00000000000000000e+00
1.37889657230727301e-08   -7.35190164784353728e-01   0.00000000000000000e+00
1.38043723886851009e-08   -7.34533001812365249e-01   0.00000000000000000e+00
1.38197790542974735e-08   -7.34840508179951390e-01   0.00000000000000000e+00
1.38351857199098444e-08   -7.35922780727762738e-01   0.00000000000000000e+00
1.38505923855222169e-08   -7.37090987181968860e-01   0.00000000000000000e+00
1.38659990511345878e-08   -7.37595751421646462e-01   0.00000000000000000e+00
1.38814057167469604e-08   -7.37107831137586822e-01   0.00000000000000000e+00
1.38968123823593312e-08   -7.35932781846779238e-01   0.00000000000000000e+00
1.39122190479717038e-08   -7.34819704427764453e-01   0.00000000000000000e+00
1.39276257135840747e-08   -7.34483719714929983e-01   0.00000000000000000e+00
1.39430323791964472e-08   -7.35146555920529687e-01   0.00000000000000000e+00
1.39584390448088198e-08   -7.36390367107710775e-01   0.00000000000000000e+00
1.39738457104211907e-08   -7.37421067951166020e-01   0.00000000000000000e+00
1.39892523760335632e-08   -7.37575272549416128e-01   0.00000000000000000e+00
1.40046590416459341e-08   -7.36747229155626626e-01   0.00000000000000000e+00
1.40200657072583066e-08   -7.35461012716988827e-01   0.00000000000000000e+00
1.40354723728706775e-08   -7.34538889531089811e-01   0.00000000000000000e+00
1.40508790384830501e-08   -7.34575677236908642e-01   0.00000000000000000e+00
1.40662857040954210e-08   -7.35555102067563027e-01   0.00000000000000000e+00
1.40816923697077935e-08   -7.36855564558977383e-01   0.00000000000000000e+00
1.40970990353201644e-08   -7.37644597032357741e-01   0.00000000000000000e+00
1.41125057009325369e-08   -7.37411725521151640e-01   0.00000000000000000e+00
1.41279123665449078e-08   -7.36298669080369561e-01   0.00000000000000000e+00
1.41433190321572804e-08   -7.35013324118240718e-01   0.00000000000000000e+00
1.41587256977696512e-08   -7.34379585378942989e-01   0.00000000000000000e+00
1.41741323633820238e-08   -7.34809265287472591e-01   0.00000000000000000e+00
1.41895390289943947e-08   -7.36034570121676612e-01   0.00000000000000000e+00
1.42049456946067672e-08   -7.37274874423386128e-01   0.00000000000000000e+00
1.42203523602191398e-08   -7.37734013644374409e-01   0.00000000000000000e+00
1.42357590258315107e-08   -7.37111319368426665e-01   0.00000000000000000e+00
1.42511656914438832e-08   -7.35798398157710087e-01   0.00000000000000000e+00
1.42665723570562541e-08   -7.34632939438969568e-01   0.00000000000000000e+00
1.42819790226686266e-08   -7.34364270762192239e-01   0.00000000000000000e+00
1.42973856882809975e-08   -7.35171616009978601e-01   0.00000000000000000e+00
1.43127923538933701e-08   -7.36544745096563536e-01   0.00000000000000000e+00
1.43281990195057410e-08   -7.37606367262674478e-01   0.00000000000000000e+00
1.43436056851181135e-08   -7.37672602809802735e-01   0.00000000000000000e+00
1.43590123507304844e-08   -7.36693484860183379e-01   0.00000000000000000e+00
1.43744190163428569e-08   -7.35289781278820942e-01   0.00000000000000000e+00
1.43898256819552278e-08   -7.34359474764408993e-01   0.00000000000000000e+00
1.44052323475676004e-08   -7.34503329721422515e-01   0.00000000000000000e+00
1.44206390131799713e-08   -7.35636988860699059e-01   0.00000000000000000e+00
1.44360456787923438e-08   -7.37040028996447716e-01   0.00000000000000000e+00
1.44514523444047147e-08   -7.37813736381954133e-01   0.00000000000000000e+00
1.44668590100170872e-08   -7.37456746969597621e-01   0.00000000000000000e+00
1.44822656756294598e-08   -7.36189863191918037e-01   0.00000000000000000e+00
1.44976723412418307e-08   -7.34819652472451179e-01   0.00000000000000000e+00
1.45130790068542032e-08   -7.34224978979887033e-01   0.00000000000000000e+00
1.45284856724665741e-08   -7.34793323622320083e-01   0.00000000000000000e+00
1.45438923380789466e-08   -7.36168402115973231e-01   0.00000000000000000e+00
1.45592990036913175e-08   -7.37473407944015724e-01   0.00000000000000000e+00
1.45747056693036901e-08   -7.37870067664310847e-01   0.00000000000000000e+00
1.45901123349160610e-08   -7.37097073618783072e-01   0.00000000000000000e+00
1.46055190005284335e-08   -7.35642074212898400e-01   0.00000000000000000e+00
1.46209256661408044e-08   -7.34434113357940510e-01   0.00000000000000000e+00
1.46363323317531769e-08   -7.34250448785651599e-01   0.00000000000000000e+00
1.46517389973655478e-08   -7.35216468298140691e-01   0.00000000000000000e+00
1.46671456629779204e-08   -7.36720430123001035e-01   0.00000000000000000e+00
1.46825523285902913e-08   -7.37800795878311488e-01   0.00000000000000000e+00
1.46979589942026638e-08   -7.37760948880244904e-01   0.00000000000000000e+00
1.47133656598150347e-08   -7.36618322424027805e-01   0.00000000000000000e+00
1.47287723254274072e-08   -7.35098402945984608e-01   0.00000000000000000e+00
1.47441789910397798e-08   -7.34174145663801681e-01   0.00000000000000000e+00
1.47595856566521507e-08   -7.34443179643802124e-01   0.00000000000000000e+00
1.47749923222645232e-08   -7.35741438972446371e-01   0.00000000000000000e+00
1.47903989878768941e-08   -7.37242970054194258e-01   0.00000000000000000e+00
1.48058056534892666e-08   -7.37985363523831039e-01   0.00000000000000000e+00
1.48212123191016375e-08   -7.37486582349968112e-01   0.00000000000000000e+00
1.48366189847140101e-08   -7.36057867436515245e-01   0.00000000000000000e+00
1.48520256503263810e-08   -7.34609655116098548e-01   0.00000000000000000e+00
1.48674323159387535e-08   -7.34071444668067730e-01   0.00000000000000000e+00
1.48828389815511244e-08   -7.34795255133873004e-01   0.00000000000000000e+00
1.48982456471634969e-08   -7.36325505791281087e-01   0.00000000000000000e+00
1.49136523127758678e-08   -7.37685677375557791e-01   0.00000000000000000e+00
1.49290589783882387e-08   -7.38001439474346155e-01   0.00000000000000000e+00
1.49444656440006129e-08   -7.37062640318093321e-01   0.00000000000000000e+00
1.49598723096129838e-08   -7.35462954975801719e-01   0.00000000000000000e+00
1.49752789752253547e-08   -7.34224526821634749e-01   0.00000000000000000e+00
1.49906856408377289e-08   -7.34144883344569399e-01   0.00000000000000000e+00
1.50060923064500998e-08   -7.35283386099910841e-01   0.00000000000000000e+00
1.50214989720624707e-08   -7.36917875603822603e-01   0.00000000000000000e+00
1.50369056376748416e-08   -7.38002687504721977e-01   0.00000000000000000e+00
1.50523123032872158e-08   -7.37837586846587290e-01   0.00000000000000000e+00
1.50677189688995867e-08   -7.36519707367586540e-01   0.00000000000000000e+00
1.50831256345119575e-08   -7.34886844193708755e-01   0.00000000000000000e+00
1.50985323001243284e-08   -7.33984900215705616e-01   0.00000000000000000e+00
1.51139389657367026e-08   -7.34397980691742003e-01   0.00000000000000000e+00
1.51293456313490735e-08   -7.35870194252501886e-01   0.00000000000000000e+00
1.51447522969614444e-08   -7.37463993004010665e-01   0.00000000000000000e+00
1.51601589625738153e-08   -7.38157191426120907e-01   0.00000000000000000e+00
1.51755656281861895e-08   -7.37498514648615822e-01   0.00000000000000000e+00
1.51909722937985604e-08   -7.35901280207570951e-01   0.00000000000000000e+00
1.52063789594109313e-08   -7.34384153104013837e-01   0.00000000000000000e+00
1.52217856250233022e-08   -7.33921508079195650e-01   0.00000000000000000e+00
1.52371922906356764e-08   -7.34817673437254459e-01   0.00000000000000000e+00
1.52525989562480473e-08   -7.36506902348083026e-01   0.00000000000000000e+00
1.52680056218604181e-08   -7.37910447681161541e-01   0.00000000000000000e+00
1.52834122874727923e-08   -7.38125421974467066e-01   0.00000000000000000e+00
1.52988189530851632e-08   -7.37005574628053495e-01   0.00000000000000000e+00
1.53142256186975341e-08   -7.35260431256463343e-01   0.00000000000000000e+00
1.53296322843099050e-08   -7.34005806207487344e-01   0.00000000000000000e+00
1.53450389499222792e-08   -7.34050400443972628e-01   0.00000000000000000e+00
1.53604456155346501e-08   -7.35374583062296416e-01   0.00000000000000000e+00
1.53758522811470210e-08   -7.37137256590646883e-01   0.00000000000000000e+00
1.53912589467593919e-08   -7.38210056987190555e-01   0.00000000000000000e+00
1.54066656123717661e-08   -7.37899638345682729e-01   0.00000000000000000e+00
1.54220722779841370e-08   -7.36395715113226657e-01   0.00000000000000000e+00
1.54374789435965078e-08   -7.34655376057765097e-01   0.00000000000000000e+00
1.54528856092088787e-08   -7.33794040490414634e-01   0.00000000000000000e+00
1.54682922748212529e-08   -7.34370594605576299e-01   0.00000000000000000e+00
1.54836989404336238e-08   -7.36024838355728073e-01   0.00000000000000000e+00
1.54991056060459947e-08   -7.37702379417918164e-01   0.00000000000000000e+00
1.55145122716583689e-08   -7.38326651402087641e-01   0.00000000000000000e+00
1.55299189372707398e-08   -7.37489768523839628e-01   0.00000000000000000e+00
1.55453256028831107e-08   -7.35718903235394128e-01   0.00000000000000000e+00
1.55607322684954816e-08   -7.34144302703348961e-01   0.00000000000000000e+00
1.55761389341078558e-08   -7.33777946861094654e-01   0.00000000000000000e+00
1.55915455997202267e-08   -7.34863198590811395e-01   0.00000000000000000e+00
1.56069522653325976e-08   -7.36713368808379454e-01   0.00000000000000000e+00
1.56223589309449684e-08   -7.38146145117692609e-01   0.00000000000000000e+00
1.56377655965573426e-08   -7.38239092288573651e-01   0.00000000000000000e+00
1.56531722621697135e-08   -7.36923478074843707e-01   0.00000000000000000e+00
1.56685789277820844e-08   -7.35034173523838485e-01   0.00000000000000000e+00
1.56839855933944553e-08   -7.33779911873319701e-01   0.00000000000000000e+00
1.56993922590068295e-08   -7.33969999826236119e-01   0.00000000000000000e+00
1.57147989246192004e-08   -7.35492174014708455e-01   0.00000000000000000e+00
1.57302055902315713e-08   -7.37378439301471289e-01   0.00000000000000000e+00
1.57456122558439422e-08   -7.38420598139452600e-01   0.00000000000000000e+00
1.57610189214563164e-08   -7.37944098174842300e-01   0.00000000000000000e+00
1.57764255870686873e-08   -7.36244570712624835e-01   0.00000000000000000e+00
1.57918322526810582e-08   -7.34404600472928992e-01   0.00000000000000000e+00
1.58072389182934324e-08   -7.33604168616072805e-01   0.00000000000000000e+00
1.58226455839058032e-08   -7.34363959284199175e-01   0.00000000000000000e+00
1.58380522495181741e-08   -7.36206757402257828e-01   0.00000000000000000e+00
1.58534589151305450e-08   -7.37957065654070488e-01   0.00000000000000000e+00
1.58688655807429192e-08   -7.38490903308732904e-01   0.00000000000000000e+00
1.58842722463552901e-08   -7.37457545756108335e-01   0.00000000000000000e+00
1.58996789119676610e-08   -7.35509779572571021e-01   0.00000000000000000e+00
1.59150855775800319e-08   -7.33891611498800112e-01   0.00000000000000000e+00
1.59304922431924061e-08   -7.33643774477460542e-01   0.00000000000000000e+00
1.59458989088047770e-08   -7.34934418913912313e-01   0.00000000000000000e+00
1.59613055744171479e-08   -7.36945402330213994e-01   0.00000000000000000e+00
1.59767122400295188e-08   -7.38390846998507211e-01   0.00000000000000000e+00
1.59921189056418929e-08   -7.38339333634575157e-01   0.00000000000000000e+00
1.60075255712542638e-08   -7.36814038562487617e-01   0.00000000000000000e+00
1.60229322368666347e-08   -7.34784164391042216e-01   0.00000000000000000e+00
1.60383389024790056e-08   -7.33549142205647153e-01   0.00000000000000000e+00
1.60537455680913798e-08   -7.33906827893642144e-01   0.00000000000000000e+00
1.60691522337037507e-08   -7.35638134080703554e-01   0.00000000000000000e+00
1.60845588993161216e-08   -7.37640952668218386e-01   0.00000000000000000e+00
1.60999655649284958e-08   -7.38631686057495740e-01   0.00000000000000000e+00
1.61153722305408667e-08   -7.37967865977144144e-01   0.00000000000000000e+00
1.61307788961532376e-08   -7.36064689620961832e-01   0.00000000000000000e+00
1.61461855617656085e-08   -7.34135473948865247e-01   0.00000000000000000e+00
1.61615922273779827e-08   -7.33418178083058647e-01   0.00000000000000000e+00
1.61769988929903535e-08   -7.34381053210963142e-01   0.00000000000000000e+00
1.61924055586027244e-08   -7.36417100315012174e-01   0.00000000000000000e+00
1.62078122242150953e-08   -7.38226624592979830e-01   0.00000000000000000e+00
1.62232188898274695e-08   -7.38646850487997830e-01   0.00000000000000000e+00
1.62386255554398404e-08   -7.37399063888305339e-01   0.00000000000000000e+00
1.62540322210522113e-08   -7.35273231162594021e-01   0.00000000000000000e+00
1.62694388866645822e-08   -7.33627950733570233e-01   0.00000000000000000e+00
1.62848455522769564e-08   -7.33522219311474655e-01   0.00000000000000000e+00
1.63002522178893273e-08   -7.35033850187627014e-01   0.00000000000000000e+00
1.63156588835016982e-08   -7.37203185675216699e-01   0.00000000000000000e+00
1.63310655491140724e-08   -7.38642275647151125e-01   0.00000000000000000e+00
1.63464722147264433e-08   -7.38422861736683256e-01   0.00000000000000000e+00
1.63618788803388141e-08   -7.36675072360954419e-01   0.00000000000000000e+00
1.63772855459511850e-08   -7.34510729232559445e-01   0.00000000000000000e+00
1.63926922115635592e-08   -7.33316133148814386e-01   0.00000000000000000e+00
1.64080988771759301e-08   -7.33864146359138547e-01   0.00000000000000000e+00
1.64235055427883010e-08   -7.35814256511623355e-01   0.00000000000000000e+00
1.64389122084006719e-08   -7.37923962428478575e-01   0.00000000000000000e+00
1.64543188740130461e-08   -7.38840384173627851e-01   0.00000000000000000e+00
1.64697255396254170e-08   -7.37967781821488922e-01   0.00000000000000000e+00
1.64851322052377879e-08   -7.35854719014988112e-01   0.00000000000000000e+00
1.65005388708501588e-08   -7.33849328081504271e-01   0.00000000000000000e+00
1.65159455364625330e-08   -7.33239240200618148e-01   0.00000000000000000e+00
1.65313522020749039e-08   -7.34424856460439535e-01   0.00000000000000000e+00
1.65467588676872747e-08   -7.36656739367739233e-01   0.00000000000000000e+00
1.65621655332996456e-08   -7.38509251087347773e-01   0.00000000000000000e+00
1.65775721989120198e-08   -7.38791159546233978e-01   0.00000000000000000e+00
1.65929788645243907e-08   -7.37311597721890810e-01   0.00000000000000000e+00
1.66083855301367616e-08   -7.35008895441650378e-01   0.00000000000000000e+00
1.66237921957491358e-08   -7.33355563472866234e-01   0.00000000000000000e+00
1.66391988613615067e-08   -7.33416699058471622e-01   0.00000000000000000e+00
1.66546055269738776e-08   -7.35163892637548999e-01   0.00000000000000000e+00
1.66700121925862485e-08   -7.37486554382997261e-01   0.00000000000000000e+00
1.66854188581986227e-08   -7.38897796895230052e-01   0.00000000000000000e+00
1.67008255238109936e-08   -7.38486255705539718e-01   0.00000000000000000e+00
1.67162321894233644e-08   -7.36504567613965544e-01   0.00000000000000000e+00
1.67316388550357353e-08   -7.34214564388981916e-01   0.00000000000000000e+00
1.67470455206481095e-08   -7.33083852930308089e-01   0.00000000000000000e+00
1.67624521862604804e-08   -7.33845296783517176e-01   0.00000000000000000e+00
1.67778588518728513e-08   -7.36022109742484609e-01   0.00000000000000000e+00
1.67932655174852222e-08   -7.38226248283482711e-01   0.00000000000000000e+00
1.68086721830975964e-08   -7.39043456259577458e-01   0.00000000000000000e+00
1.68240788487099673e-08   -7.37940665438338916e-01   0.00000000000000000e+00
1.68394855143223382e-08   -7.35613579120667715e-01   0.00000000000000000e+00
1.68548921799347124e-08   -7.33547886412648342e-01   0.00000000000000000e+00
1.68702988455470833e-08   -7.33070785578294859e-01   0.00000000000000000e+00
1.68857055111594542e-08   -7.34498308600829763e-01   0.00000000000000000e+00
1.69011121767718250e-08   -7.36926231499367534e-01   0.00000000000000000e+00
1.69165188423841992e-08   -7.38802751565941551e-01   0.00000000000000000e+00
1.69319255079965701e-08   -7.38920285014047162e-01   0.00000000000000000e+00
1.69473321736089410e-08   -7.37192523285006840e-01   0.00000000000000000e+00
1.69627388392213119e-08   -7.34716760409328984e-01   0.00000000000000000e+00
1.69781455048336861e-08   -7.33077068207454663e-01   0.00000000000000000e+00
1.69935521704460570e-08   -7.33330790452964898e-01   0.00000000000000000e+00
1.70089588360584279e-08   -7.35326786143485900e-01   0.00000000000000000e+00
1.70243655016707988e-08   -7.37794966211491765e-01   0.00000000000000000e+00
1.70397721672831730e-08   -7.39154423438885488e-01   0.00000000000000000e+00
1.70551788328955439e-08   -7.38525993253446367e-01   0.00000000000000000e+00
1.70705854985079148e-08   -7.36300728871182031e-01   0.00000000000000000e+00
1.70859921641202856e-08   -7.33896762419129489e-01   0.00000000000000000e+00
1.71013988297326598e-08   -7.32855591744396073e-01   0.00000000000000000e+00
1.71168054953450307e-08   -7.33853661216842590e-01   0.00000000000000000e+00
1.71322121609574016e-08   -7.36262994204321508e-01   0.00000000000000000e+00
1.71476188265697758e-08   -7.38546184629903402e-01   0.00000000000000000e+00
1.71630254921821467e-08   -7.39237383533201231e-01   0.00000000000000000e+00
1.71784321577945176e-08   -7.37883358812757573e-01   0.00000000000000000e+00
1.71938388234068885e-08   -7.35340503990217775e-01   0.00000000000000000e+00
1.72092454890192627e-08   -7.33233277175726839e-01   0.00000000000000000e+00
1.72246521546316336e-08   -7.32916480565540596e-01   0.00000000000000000e+00
1.72400588202440045e-08   -7.34604263864369278e-01   0.00000000000000000e+00
1.72554654858563754e-08   -7.37225780967187827e-01   0.00000000000000000e+00
1.72708721514687496e-08   -7.39104538196305394e-01   0.00000000000000000e+00
1.72862788170811204e-08   -7.39030498862925267e-01   0.00000000000000000e+00
1.73016854826934913e-08   -7.37039363834955941e-01   0.00000000000000000e+00
1.73170921483058622e-08   -7.34397197597351448e-01   0.00000000000000000e+00
1.73324988139182364e-08   -7.32795457559974217e-01   0.00000000000000000e+00
1.73479054795306073e-08   -7.33268194443656429e-01   0.00000000000000000e+00
1.73633121451429782e-08   -7.35524564168380190e-01   0.00000000000000000e+00
1.73787188107553524e-08   -7.38127473398499934e-01   0.00000000000000000e+00
