t              twoWires.fdtd_Bulk probe_Jx_15_11_13__15_13_17.dat
   0.41041000182736112E-008   0.177871741E-003
   0.41056400182804681E-008   0.173997541E-003
   0.41071800182873250E-008   0.170135914E-003
   0.41087200182941819E-008   0.166287908E-003
   0.41102600183010388E-008   0.162454729E-003
   0.41118000183078957E-008   0.158637486E-003
   0.41133400183147525E-008   0.154837355E-003
   0.41148800183216094E-008   0.151055414E-003
   0.41164200183284663E-008   0.147292827E-003
   0.41179600183353232E-008   0.143550729E-003
   0.41195000183421801E-008   0.139830241E-003
   0.41210400183490370E-008   0.136132483E-003
   0.41225800183558939E-008   0.132458546E-003
   0.41241200183627508E-008   0.128809523E-003
   0.41256600183696077E-008   0.125186489E-003
   0.41272000183764646E-008   0.121590572E-003
   0.41287400183833214E-008   0.118022806E-003
   0.41302800183901783E-008   0.114484297E-003
   0.41318200183970352E-008   0.110976129E-003
   0.41333600184038921E-008   0.107499334E-003
   0.41349000184107490E-008   0.104054983E-003
   0.41364400184176059E-008   0.100644167E-003
   0.41379800184244628E-008   0.972678754E-004
   0.41395200184313197E-008   0.939271486E-004
   0.41410600184381766E-008   0.906230052E-004
   0.41426000184450334E-008   0.873564422E-004
   0.41441400184518903E-008   0.841284564E-004
   0.41456800184587472E-008   0.809399935E-004
   0.41472200184656041E-008   0.777920577E-004
   0.41487600184724610E-008   0.746855949E-004
   0.41503000184793179E-008   0.716215800E-004
   0.41518400184861748E-008   0.686009298E-004
   0.41533800184930317E-008   0.656246048E-004
   0.41549200184998886E-008   0.626934925E-004
   0.41564600185067455E-008   0.598084953E-004
   0.41580000185136023E-008   0.569705080E-004
   0.41595400185204592E-008   0.541803602E-004
   0.41610800185273161E-008   0.514389030E-004
   0.41626200185341730E-008   0.487469624E-004
   0.41641600185410299E-008   0.461053278E-004
   0.41657000185478868E-008   0.435148104E-004
   0.41672400185547437E-008   0.409761742E-004
   0.41687800185616006E-008   0.384901869E-004
   0.41703200185684575E-008   0.360575978E-004
   0.41718600185753144E-008   0.336791381E-004
   0.41734000185821712E-008   0.313555065E-004
   0.41749400185890281E-008   0.290873886E-004
   0.41764800185958850E-008   0.268754393E-004
   0.41780200186027419E-008   0.247202934E-004
   0.41795600186095988E-008   0.226225620E-004
   0.41811000186164557E-008   0.205828164E-004
   0.41826400186233126E-008   0.186016314E-004
   0.41841800186301695E-008   0.166795453E-004
   0.41857200186370264E-008   0.148170775E-004
   0.41872600186438833E-008   0.130147355E-004
   0.41888000186507401E-008   0.112729967E-004
   0.41903400186575970E-008   0.959231693E-005
   0.41918800186644539E-008   0.797312987E-005
   0.41934200186713108E-008   0.641583574E-005
   0.41949600186781677E-008   0.492080790E-005
   0.41965000186850246E-008   0.348838853E-005
   0.41980400186918815E-008   0.211889164E-005
   0.41995800186987384E-008   0.812602366E-006
   0.42011200187055953E-008  -0.430219757E-006
   0.42026600187124522E-008  -0.160934019E-005
   0.42042000187193090E-008  -0.272455009E-005
   0.42057400187261659E-008  -0.377566334E-005
   0.42072800187330228E-008  -0.476252171E-005
   0.42088200187398797E-008  -0.568499263E-005
   0.42103600187467366E-008  -0.654297446E-005
   0.42119000187535935E-008  -0.733639672E-005
   0.42134400187604504E-008  -0.806522257E-005
   0.42149800187673073E-008  -0.872944474E-005
   0.42165200187741642E-008  -0.932909097E-005
   0.42180600187810210E-008  -0.986421946E-005
   0.42196000187878779E-008  -0.103349184E-004
   0.42211400187947348E-008  -0.107413025E-004
   0.42226800188015917E-008  -0.110835144E-004
   0.42242200188084486E-008  -0.113617243E-004
   0.42257600188153055E-008  -0.115761286E-004
   0.42273000188221624E-008  -0.117269537E-004
   0.42288400188290193E-008  -0.118144580E-004
   0.42303800188358762E-008  -0.118389307E-004
   0.42319200188427331E-008  -0.118006928E-004
   0.42334600188495899E-008  -0.117001046E-004
   0.42350000188564468E-008  -0.115375515E-004
   0.42365400188633037E-008  -0.113134547E-004
   0.42380800188701606E-008  -0.110282690E-004
   0.42396200188770175E-008  -0.106824727E-004
   0.42411600188838744E-008  -0.102765725E-004
   0.42427000188907313E-008  -0.981110315E-005
   0.42442400188975882E-008  -0.928662666E-005
   0.42457800189044451E-008  -0.870373060E-005
   0.42473200189113020E-008  -0.806303160E-005
   0.42488600189181588E-008  -0.736517586E-005
   0.42504000189250157E-008  -0.661083868E-005
   0.42519400189318726E-008  -0.580072401E-005
   0.42534800189387295E-008  -0.493556763E-005
   0.42550200189455864E-008  -0.401612942E-005
   0.42565600189524433E-008  -0.304319633E-005
   0.42581000189593002E-008  -0.201758053E-005
   0.42596400189661571E-008  -0.940116706E-006
   0.42611800189730140E-008   0.188338987E-006
   0.42627200189798709E-008   0.136690880E-005
   0.42642600189867277E-008   0.259469425E-005
   0.42658000189935846E-008   0.387077580E-005
   0.42673400190004415E-008   0.519421383E-005
   0.42688800190072984E-008   0.656404836E-005
   0.42704200190141553E-008   0.797929806E-005
   0.42719600190210122E-008   0.943896612E-005
   0.42735000190278691E-008   0.109420353E-004
   0.42750400190347260E-008   0.124874750E-004
   0.42765800190415829E-008   0.140742422E-004
   0.42781200190484397E-008   0.157012801E-004
   0.42796600190552966E-008   0.173675180E-004
   0.42812000190621535E-008   0.190718893E-004
   0.42827400190690104E-008   0.208132988E-004
   0.42842800190758673E-008   0.225906606E-004
   0.42858200190827242E-008   0.244028797E-004
   0.42873600190895811E-008   0.262488447E-004
   0.42889000190964380E-008   0.281274552E-004
   0.42904400191032949E-008   0.300375978E-004
   0.42919800191101518E-008   0.319781611E-004
   0.42935200191170086E-008   0.339480321E-004
   0.42950600191238655E-008   0.359461046E-004
   0.42966000191307224E-008   0.379712692E-004
   0.42981400191375793E-008   0.400224344E-004
   0.42996800191444362E-008   0.420984907E-004
   0.43012200191512931E-008   0.441983684E-004
   0.43027600191581500E-008   0.463209872E-004
   0.43043000191650069E-008   0.484652774E-004
   0.43058400191718638E-008   0.506301913E-004
   0.43073800191787207E-008   0.528146848E-004
   0.43089200191855775E-008   0.550177356E-004
   0.43104600191924344E-008   0.572383215E-004
   0.43120000191992913E-008   0.594754638E-004
   0.43135400192061482E-008   0.617281767E-004
   0.43150800192130051E-008   0.639955033E-004
   0.43166200192198620E-008   0.662765087E-004
   0.43181600192267189E-008   0.685702908E-004
   0.43197000192335758E-008   0.708759326E-004
   0.43212400192404327E-008   0.731925757E-004
   0.43227800192472896E-008   0.755193832E-004
   0.43243200192541464E-008   0.778555186E-004
   0.43258600192610033E-008   0.802001887E-004
   0.43274000192678602E-008   0.825526222E-004
   0.43289400192747171E-008   0.849120843E-004
   0.43304800192815740E-008   0.872778401E-004
   0.43320200192884309E-008   0.896492420E-004
   0.43335600192952878E-008   0.920255916E-004
   0.43351000193021447E-008   0.944062776E-004
   0.43366400193090016E-008   0.967906672E-004
   0.43381800193158584E-008   0.991782217E-004
   0.43397200193227153E-008   0.101568367E-003
   0.43412600193295722E-008   0.103960592E-003
   0.43428000193364291E-008   0.106354390E-003
   0.43443400193432860E-008   0.108749293E-003
   0.43458800193501429E-008   0.111144873E-003
   0.43474200193569998E-008   0.113540722E-003
   0.43489600193638567E-008   0.115936433E-003
   0.43505000193707136E-008   0.118331693E-003
   0.43520400193775705E-008   0.120726108E-003
   0.43535800193844273E-008   0.123119418E-003
   0.43551200193912842E-008   0.125511346E-003
   0.43566600193981411E-008   0.127901571E-003
   0.43582000194049980E-008   0.130289918E-003
   0.43597400194118549E-008   0.132676098E-003
   0.43612800194187118E-008   0.135059934E-003
   0.43628200194255687E-008   0.137441268E-003
   0.43643600194324256E-008   0.139819895E-003
   0.43659000194392825E-008   0.142195669E-003
   0.43674400194461394E-008   0.144568461E-003
   0.43689800194529962E-008   0.146938182E-003
   0.43705200194598531E-008   0.149304673E-003
   0.43720600194667100E-008   0.151667875E-003
   0.43736000194735669E-008   0.154027715E-003
   0.43751400194804238E-008   0.156384078E-003
   0.43766800194872807E-008   0.158736890E-003
   0.43782200194941376E-008   0.161086107E-003
   0.43797600195009945E-008   0.163431643E-003
   0.43813000195078514E-008   0.165773454E-003
   0.43828400195147083E-008   0.168111437E-003
   0.43843800195215651E-008   0.170445623E-003
   0.43859200195284220E-008   0.172775850E-003
   0.43874600195352789E-008   0.175102134E-003
   0.43890000195421358E-008   0.177424401E-003
   0.43905400195489927E-008   0.179742550E-003
   0.43920800195558496E-008   0.182056538E-003
   0.43936200195627065E-008   0.184366261E-003
   0.43951600195695634E-008   0.186671619E-003
   0.43967000195764203E-008   0.188972554E-003
   0.43982400195832771E-008   0.191268919E-003
   0.43997800195901340E-008   0.193560583E-003
   0.44013200195969909E-008   0.195847402E-003
   0.44028600196038478E-008   0.198129244E-003
   0.44044000196107047E-008   0.200405964E-003
   0.44059400196175616E-008   0.202677387E-003
   0.44074800196244185E-008   0.204943310E-003
   0.44090200196312754E-008   0.207203528E-003
   0.44105600196381323E-008   0.209457838E-003
   0.44121000196449892E-008   0.211706007E-003
   0.44136400196518460E-008   0.213947729E-003
   0.44151800196587029E-008   0.216182772E-003
   0.44167200196655598E-008   0.218410889E-003
   0.44182600196724167E-008   0.220631686E-003
   0.44198000196792736E-008   0.222844887E-003
   0.44213400196861305E-008   0.225050142E-003
   0.44228800196929874E-008   0.227247117E-003
   0.44244200196998443E-008   0.229435434E-003
   0.44259600197067012E-008   0.231614715E-003
   0.44275000197135581E-008   0.233784580E-003
   0.44290400197204149E-008   0.235944593E-003
   0.44305800197272718E-008   0.238094275E-003
   0.44321200197341287E-008   0.240233261E-003
   0.44336600197409856E-008   0.242361042E-003
   0.44352000197478425E-008   0.244477153E-003
   0.44367400197546994E-008   0.246581127E-003
   0.44382800197615563E-008   0.248672470E-003
   0.44398200197684132E-008   0.250750629E-003
   0.44413600197752701E-008   0.252815167E-003
   0.44429000197821270E-008   0.254865503E-003
   0.44444400197889838E-008   0.256901199E-003
   0.44459800197958407E-008   0.258921616E-003
   0.44475200198026976E-008   0.260926288E-003
   0.44490600198095545E-008   0.262914633E-003
   0.44506000198164114E-008   0.264886155E-003
   0.44521400198232683E-008   0.266840216E-003
   0.44536800198301252E-008   0.268776319E-003
   0.44552200198369821E-008   0.270693883E-003
   0.44567600198438390E-008   0.272592413E-003
   0.44583000198506959E-008   0.274471269E-003
   0.44598400198575527E-008   0.276329956E-003
   0.44613800198644096E-008   0.278168009E-003
   0.44629200198712665E-008   0.279984728E-003
   0.44644600198781234E-008   0.281779707E-003
   0.44660000198849803E-008   0.283552421E-003
   0.44675400198918372E-008   0.285302347E-003
   0.44690800198986941E-008   0.287028932E-003
   0.44706200199055510E-008   0.288731680E-003
   0.44721600199124079E-008   0.290410098E-003
   0.44737000199192647E-008   0.292063691E-003
   0.44752400199261216E-008   0.293692050E-003
   0.44767800199329785E-008   0.295294652E-003
   0.44783200199398354E-008   0.296871061E-003
   0.44798600199466923E-008   0.298420928E-003
   0.44814000199535492E-008   0.299943757E-003
   0.44829400199604061E-008   0.301439170E-003
   0.44844800199672630E-008   0.302906759E-003
   0.44860200199741199E-008   0.304346147E-003
   0.44875600199809768E-008   0.305757014E-003
   0.44891000199878336E-008   0.307138980E-003
   0.44906400199946905E-008   0.308491639E-003
   0.44921800200015474E-008   0.309814786E-003
   0.44937200200084043E-008   0.311107986E-003
   0.44952600200152612E-008   0.312371005E-003
   0.44968000200221181E-008   0.313603610E-003
   0.44983400200289750E-008   0.314805511E-003
   0.44998800200358319E-008   0.315976504E-003
   0.45014200200426888E-008   0.317116268E-003
   0.45029600200495457E-008   0.318224629E-003
   0.45045000200564025E-008   0.319301354E-003
   0.45060400200632594E-008   0.320346298E-003
   0.45075800200701163E-008   0.321359170E-003
   0.45091200200769732E-008   0.322339853E-003
   0.45106600200838301E-008   0.323288172E-003
   0.45122000200906870E-008   0.324203924E-003
   0.45137400200975439E-008   0.325086963E-003
   0.45152800201044008E-008   0.325937232E-003
   0.45168200201112577E-008   0.326754525E-003
   0.45183600201181146E-008   0.327538757E-003
   0.45199000201249714E-008   0.328289840E-003
   0.45214400201318283E-008   0.329007598E-003
   0.45229800201386852E-008   0.329691975E-003
   0.45245200201455421E-008   0.330342853E-003
   0.45260600201523990E-008   0.330960087E-003
   0.45276000201592559E-008   0.331543590E-003
   0.45291400201661128E-008   0.332093332E-003
   0.45306800201729697E-008   0.332609110E-003
   0.45322200201798266E-008   0.333090953E-003
   0.45337600201866834E-008   0.333538628E-003
   0.45353000201935403E-008   0.333952194E-003
   0.45368400202003972E-008   0.334331475E-003
   0.45383800202072541E-008   0.334676442E-003
   0.45399200202141110E-008   0.334986980E-003
   0.45414600202209679E-008   0.335263059E-003
   0.45430000202278248E-008   0.335504446E-003
   0.45445400202346817E-008   0.335711171E-003
   0.45460800202415386E-008   0.335883058E-003
   0.45476200202483955E-008   0.336019963E-003
   0.45491600202552523E-008   0.336121884E-003
   0.45507000202621092E-008   0.336188619E-003
   0.45522400202689661E-008   0.336220051E-003
   0.45537800202758230E-008   0.336216151E-003
   0.45553200202826799E-008   0.336176803E-003
   0.45568600202895368E-008   0.336101890E-003
   0.45584000202963937E-008   0.335991179E-003
   0.45599400203032506E-008   0.335844670E-003
   0.45614800203101075E-008   0.335662247E-003
   0.45630200203169644E-008   0.335443678E-003
   0.45645600203238212E-008   0.335188903E-003
   0.45661000203306781E-008   0.334897690E-003
   0.45676400203375350E-008   0.334570039E-003
   0.45691800203443919E-008   0.334205717E-003
   0.45707200203512488E-008   0.333804579E-003
   0.45722600203581057E-008   0.333366566E-003
   0.45738000203649626E-008   0.332891592E-003
   0.45753400203718195E-008   0.332379394E-003
   0.45768800203786764E-008   0.331829942E-003
   0.45784200203855333E-008   0.331243209E-003
   0.45799600203923901E-008   0.330618903E-003
   0.45815000203992470E-008   0.329957023E-003
   0.45830400204061039E-008   0.329257367E-003
   0.45845800204129608E-008   0.328519935E-003
   0.45861200204198177E-008   0.327744550E-003
   0.45876600204266746E-008   0.326931186E-003
   0.45892000204335315E-008   0.326079724E-003
   0.45907400204403884E-008   0.325190078E-003
   0.45922800204472453E-008   0.324262335E-003
   0.45938200204541021E-008   0.323296379E-003
   0.45953600204609590E-008   0.322292180E-003
   0.45969000204678159E-008   0.321249769E-003
   0.45984400204746728E-008   0.320169114E-003
   0.45999800204815297E-008   0.319050218E-003
   0.46015200204883866E-008   0.317893137E-003
   0.46030600204952435E-008   0.316697842E-003
   0.46046000205021004E-008   0.315464480E-003
   0.46061400205089573E-008   0.314193079E-003
   0.46076800205158142E-008   0.312883669E-003
   0.46092200205226710E-008   0.311536540E-003
   0.46107600205295279E-008   0.310151692E-003
   0.46123000205363848E-008   0.308729301E-003
   0.46138400205432417E-008   0.307269656E-003
   0.46153800205500986E-008   0.305772817E-003
   0.46169200205569555E-008   0.304239074E-003
   0.46184600205638124E-008   0.302668661E-003
   0.46200000205706693E-008   0.301061751E-003
   0.46215400205775262E-008   0.299418694E-003
   0.46230800205843831E-008   0.297739723E-003
   0.46246200205912399E-008   0.296025188E-003
   0.46261600205980968E-008   0.294275349E-003
   0.46277000206049537E-008   0.292490673E-003
   0.46292400206118106E-008   0.290671509E-003
   0.46307800206186675E-008   0.288818206E-003
   0.46323200206255244E-008   0.286931259E-003
   0.46338600206323813E-008   0.285011076E-003
   0.46354000206392382E-008   0.283058122E-003
   0.46369400206460951E-008   0.281072891E-003
   0.46384800206529520E-008   0.279055763E-003
   0.46400200206598088E-008   0.277007348E-003
   0.46415600206666657E-008   0.274928054E-003
   0.46431000206735226E-008   0.272818579E-003
   0.46446400206803795E-008   0.270679360E-003
   0.46461800206872364E-008   0.268511008E-003
   0.46477200206940933E-008   0.266314106E-003
   0.46492600207009502E-008   0.264089293E-003
   0.46508000207078071E-008   0.261837151E-003
   0.46523400207146640E-008   0.259558321E-003
   0.46538800207215208E-008   0.257253472E-003
   0.46554200207283777E-008   0.254923216E-003
   0.46569600207352346E-008   0.252568221E-003
   0.46585000207420915E-008   0.250189099E-003
   0.46600400207489484E-008   0.247786636E-003
   0.46615800207558053E-008   0.245361356E-003
   0.46631200207626622E-008   0.242914102E-003
   0.46646600207695191E-008   0.240445472E-003
   0.46662000207763760E-008   0.237956177E-003
   0.46677400207832329E-008   0.235447020E-003
   0.46692800207900897E-008   0.232918625E-003
   0.46708200207969466E-008   0.230371763E-003
   0.46723600208038035E-008   0.227807148E-003
   0.46739000208106604E-008   0.225225420E-003
   0.46754400208175173E-008   0.222627379E-003
   0.46769800208243742E-008   0.220013681E-003
   0.46785200208312311E-008   0.217385052E-003
   0.46800600208380880E-008   0.214742235E-003
   0.46816000208449449E-008   0.212085914E-003
   0.46831400208518018E-008   0.209416816E-003
   0.46846800208586586E-008   0.206735640E-003
   0.46862200208655155E-008   0.204043143E-003
   0.46877600208723724E-008   0.201340052E-003
   0.46893000208792293E-008   0.198627022E-003
   0.46908400208860862E-008   0.195904780E-003
   0.46923800208929431E-008   0.193174055E-003
   0.46939200208998000E-008   0.190435487E-003
   0.46954600209066569E-008   0.187689773E-003
   0.46970000209135138E-008   0.184937569E-003
   0.46985400209203707E-008   0.182179589E-003
   0.47000800209272275E-008   0.179416500E-003
   0.47016200209340844E-008   0.176648988E-003
   0.47031600209409413E-008   0.173877706E-003
   0.47047000209477982E-008   0.171103355E-003
   0.47062400209546551E-008   0.168326587E-003
   0.47077800209615120E-008   0.165548103E-003
   0.47093200209683689E-008   0.162768527E-003
   0.47108600209752258E-008   0.159988514E-003
   0.47124000209820827E-008   0.157208735E-003
   0.47139400209889395E-008   0.154429770E-003
   0.47154800209957964E-008   0.151652304E-003
   0.47170200210026533E-008   0.148876949E-003
   0.47185600210095102E-008   0.146104328E-003
   0.47201000210163671E-008   0.143335114E-003
   0.47216400210232240E-008   0.140569929E-003
   0.47231800210300809E-008   0.137809460E-003
   0.47247200210369378E-008   0.135054288E-003
   0.47262600210437947E-008   0.132305096E-003
   0.47278000210506516E-008   0.129562512E-003
   0.47293400210575084E-008   0.126827159E-003
   0.47308800210643653E-008   0.124099664E-003
   0.47324200210712222E-008   0.121380668E-003
   0.47339600210780791E-008   0.118670752E-003
   0.47355000210849360E-008   0.115970572E-003
   0.47370400210917929E-008   0.113280781E-003
   0.47385800210986498E-008   0.110601977E-003
   0.47401200211055067E-008   0.107934822E-003
   0.47416600211123636E-008   0.105279971E-003
   0.47432000211192205E-008   0.102638071E-003
   0.47447400211260773E-008   0.100009762E-003
   0.47462800211329342E-008   0.973957067E-004
   0.47478200211397911E-008   0.947965018E-004
   0.47493600211466480E-008   0.922128311E-004
   0.47509000211535049E-008   0.896453057E-004
   0.47524400211603618E-008   0.870945805E-004
   0.47539800211672187E-008   0.845612740E-004
   0.47555200211740756E-008   0.820460482E-004
   0.47570600211809325E-008   0.795495362E-004
   0.47586000211877894E-008   0.770724000E-004
   0.47601400211946462E-008   0.746153019E-004
   0.47616800212015031E-008   0.721788674E-004
   0.47632200212083600E-008   0.697637879E-004
   0.47647600212152169E-008   0.673706818E-004
   0.47663000212220738E-008   0.650001966E-004
   0.47678400212289307E-008   0.626529654E-004
   0.47693800212357876E-008   0.603296176E-004
   0.47709200212426445E-008   0.580307606E-004
   0.47724600212495014E-008   0.557570347E-004
   0.47740000212563583E-008   0.535090512E-004
   0.47755400212632151E-008   0.512874358E-004
   0.47770800212700720E-008   0.490928032E-004
   0.47786200212769289E-008   0.469257575E-004
   0.47801600212837858E-008   0.447869170E-004
   0.47817000212906427E-008   0.426768820E-004
   0.47832400212974996E-008   0.405962346E-004
   0.47847800213043565E-008   0.385455496E-004
   0.47863200213112134E-008   0.365253800E-004
   0.47878600213180703E-008   0.345362751E-004
   0.47894000213249271E-008   0.325787769E-004
   0.47909400213317840E-008   0.306534021E-004
   0.47924800213386409E-008   0.287606763E-004
   0.47940200213454978E-008   0.269011016E-004
   0.47955600213523547E-008   0.250751837E-004
   0.47971000213592116E-008   0.232834154E-004
   0.47986400213660685E-008   0.215262698E-004
   0.48001800213729254E-008   0.198042144E-004
   0.48017200213797823E-008   0.181176893E-004
   0.48032600213866392E-008   0.164671146E-004
   0.48048000213934960E-008   0.148528961E-004
   0.48063400214003529E-008   0.132754149E-004
   0.48078800214072098E-008   0.117350392E-004
   0.48094200214140667E-008   0.102321128E-004
   0.48109600214209236E-008   0.876698050E-005
   0.48125000214277805E-008   0.733996148E-005
   0.48140400214346374E-008   0.595137044E-005
   0.48155800214414943E-008   0.460150295E-005
   0.48171200214483512E-008   0.329064096E-005
   0.48186600214552081E-008   0.201904595E-005
   0.48202000214620649E-008   0.786958367E-006
   0.48217400214689218E-008  -0.405404023E-006
   0.48232800214757787E-008  -0.155784664E-005
   0.48248200214826356E-008  -0.267019573E-005
   0.48263600214894925E-008  -0.374229808E-005
   0.48279000214963494E-008  -0.477401727E-005
   0.48294400215032063E-008  -0.576523007E-005
   0.48309800215100632E-008  -0.671582848E-005
   0.48325200215169201E-008  -0.762571472E-005
   0.48340600215237770E-008  -0.849480602E-005
   0.48356000215306338E-008  -0.932303374E-005
   0.48371400215374907E-008  -0.101103442E-004
   0.48386800215443476E-008  -0.108567074E-004
   0.48402200215512045E-008  -0.115621106E-004
   0.48417600215580614E-008  -0.122265637E-004
   0.48433000215649183E-008  -0.128500942E-004
   0.48448400215717752E-008  -0.134327447E-004
   0.48463800215786321E-008  -0.139745798E-004
   0.48479200215854890E-008  -0.144756668E-004
   0.48494600215923458E-008  -0.149360903E-004
   0.48510000215992027E-008  -0.153559376E-004
   0.48525400216060596E-008  -0.157353115E-004
   0.48540800216129165E-008  -0.160743184E-004
   0.48556200216197734E-008  -0.163730856E-004
   0.48571600216266303E-008  -0.166317459E-004
   0.48587000216334872E-008  -0.168504521E-004
   0.48602400216403441E-008  -0.170293715E-004
   0.48617800216472010E-008  -0.171686916E-004
   0.48633200216540579E-008  -0.172686050E-004
   0.48648600216609147E-008  -0.173293211E-004
   0.48664000216677716E-008  -0.173510525E-004
   0.48679400216746285E-008  -0.173340250E-004
   0.48694800216814854E-008  -0.172784676E-004
   0.48710200216883423E-008  -0.171846059E-004
   0.48725600216951992E-008  -0.170526837E-004
   0.48741000217020561E-008  -0.168829483E-004
   0.48756400217089130E-008  -0.166756508E-004
   0.48771800217157699E-008  -0.164310622E-004
   0.48787200217226268E-008  -0.161494645E-004
   0.48802600217294836E-008  -0.158311523E-004
   0.48818000217363405E-008  -0.154764257E-004
   0.48833400217431974E-008  -0.150856013E-004
   0.48848800217500543E-008  -0.146589955E-004
   0.48864200217569112E-008  -0.141969358E-004
   0.48879600217637681E-008  -0.136997505E-004
   0.48895000217706250E-008  -0.131677671E-004
   0.48910400217774819E-008  -0.126013247E-004
   0.48925800217843388E-008  -0.120007635E-004
   0.48941200217911957E-008  -0.113664337E-004
   0.48956600217980525E-008  -0.106986936E-004
   0.48972000218049094E-008  -0.999791610E-005
   0.48987400218117663E-008  -0.926448411E-005
   0.49002800218186232E-008  -0.849879052E-005
   0.49018200218254801E-008  -0.770123825E-005
   0.49033600218323370E-008  -0.687223701E-005
   0.49049000218391939E-008  -0.601220245E-005
   0.49064400218460508E-008  -0.512155520E-005
   0.49079800218529077E-008  -0.420071729E-005
   0.49095200218597645E-008  -0.325011797E-005
   0.49110600218666214E-008  -0.227019132E-005
   0.49126000218734783E-008  -0.126137877E-005
   0.49141400218803352E-008  -0.224131554E-006
   0.49156800218871921E-008   0.841088479E-006
   0.49172200218940490E-008   0.193380788E-005
   0.49187600219009059E-008   0.305354297E-005
   0.49203000219077628E-008   0.419980142E-005
   0.49218400219146197E-008   0.537208098E-005
   0.49233800219214766E-008   0.656987413E-005
   0.49249200219283334E-008   0.779267066E-005
   0.49264600219351903E-008   0.903995351E-005
   0.49280000219420472E-008   0.103112034E-004
   0.49295400219489041E-008   0.116058936E-004
   0.49310800219557610E-008   0.129234932E-004
   0.49326200219626179E-008   0.142634653E-004
   0.49341600219694748E-008   0.156252572E-004
   0.49357000219763317E-008   0.170083149E-004
   0.49372400219831886E-008   0.184120763E-004
   0.49387800219900455E-008   0.198359630E-004
   0.49403200219969023E-008   0.212794057E-004
   0.49418600220037592E-008   0.227418132E-004
   0.49434000220106161E-008   0.242226088E-004
   0.49449400220174730E-008   0.257212087E-004
   0.49464800220243299E-008   0.272370253E-004
   0.49480200220311868E-008   0.287694711E-004
   0.49495600220380437E-008   0.303179586E-004
   0.49511000220449006E-008   0.318818966E-004
   0.49526400220517575E-008   0.334606921E-004
   0.49541800220586144E-008   0.350537375E-004
   0.49557200220654712E-008   0.366604399E-004
   0.49572600220723281E-008   0.382801882E-004
   0.49588000220791850E-008   0.399123892E-004
   0.49603400220860419E-008   0.415564282E-004
   0.49618800220928988E-008   0.432117158E-004
   0.49634200220997557E-008   0.448776591E-004
   0.49649600221066126E-008   0.465536723E-004
   0.49665000221134695E-008   0.482391733E-004
   0.49680400221203264E-008   0.499335874E-004
   0.49695800221271832E-008   0.516363361E-004
   0.49711200221340401E-008   0.533468628E-004
   0.49726600221408970E-008   0.550645927E-004
   0.49742000221477539E-008   0.567889692E-004
   0.49757400221546108E-008   0.585194357E-004
   0.49772800221614677E-008   0.602554392E-004
   0.49788200221683246E-008   0.619964558E-004
   0.49803600221751815E-008   0.637419434E-004
   0.49819000221820384E-008   0.654913820E-004
   0.49834400221888953E-008   0.672442766E-004
   0.49849800221957521E-008   0.690001325E-004
   0.49865200222026090E-008   0.707584622E-004
   0.49880600222094659E-008   0.725188002E-004
   0.49896000222163228E-008   0.742806951E-004
   0.49911400222231797E-008   0.760436742E-004
   0.49926800222300366E-008   0.778073299E-004
   0.49942200222368935E-008   0.795712185E-004
   0.49957600222437504E-008   0.813349034E-004
   0.49973000222506073E-008   0.830980061E-004
   0.49988400222574642E-008   0.848601412E-004
   0.50003800222643210E-008   0.866209084E-004
   0.50019200222711779E-008   0.883799730E-004
   0.50034600222780348E-008   0.901369858E-004
   0.50050000222848917E-008   0.918916121E-004
   0.50065400222917486E-008   0.936435390E-004
   0.50080800222986055E-008   0.953924828E-004
   0.50096200223054624E-008   0.971381378E-004
   0.50111600223123193E-008   0.988802494E-004
   0.50127000223191762E-008   0.100618534E-003
   0.50142400223260331E-008   0.102352737E-003
   0.50157800223328899E-008   0.104082625E-003
   0.50173200223397468E-008   0.105807972E-003
   0.50188600223466037E-008   0.107528584E-003
   0.50204000223534606E-008   0.109244225E-003
   0.50219400223603175E-008   0.110954737E-003
   0.50234800223671744E-008   0.112659945E-003
   0.50250200223740313E-008   0.114359696E-003
   0.50265600223808882E-008   0.116053823E-003
   0.50281000223877451E-008   0.117742195E-003
   0.50296400223946020E-008   0.119424694E-003
   0.50311800224014588E-008   0.121101184E-003
   0.50327200224083157E-008   0.122771540E-003
   0.50342600224151726E-008   0.124435683E-003
   0.50358000224220295E-008   0.126093495E-003
   0.50373400224288864E-008   0.127744875E-003
   0.50388800224357433E-008   0.129389751E-003
   0.50404200224426002E-008   0.131028064E-003
   0.50419600224494571E-008   0.132659698E-003
   0.50435000224563140E-008   0.134284652E-003
   0.50450400224631708E-008   0.135902810E-003
   0.50465800224700277E-008   0.137514144E-003
   0.50481200224768846E-008   0.139118609E-003
   0.50496600224837415E-008   0.140716133E-003
   0.50512000224905984E-008   0.142306686E-003
   0.50527400224974553E-008   0.143890182E-003
   0.50542800225043122E-008   0.145466605E-003
   0.50558200225111691E-008   0.147035869E-003
   0.50573600225180260E-008   0.148597974E-003
   0.50589000225248829E-008   0.150152802E-003
   0.50604400225317397E-008   0.151700311E-003
   0.50619800225385966E-008   0.153240544E-003
   0.50635200225454535E-008   0.154773341E-003
   0.50650600225523104E-008   0.156298673E-003
   0.50666000225591673E-008   0.157816525E-003
   0.50681400225660242E-008   0.159326766E-003
   0.50696800225728811E-008   0.160829368E-003
   0.50712200225797380E-008   0.162324213E-003
   0.50727600225865949E-008   0.163811244E-003
